RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B4-067492,2014/07/20 00:00:00+00,1340,"O,66 to 68",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,NO,NO,4533
B4-069821,2014/08/03 00:00:00+00,2140,"NW 48,W CUMING to CITY LIMITS",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,4534
B4-068210,2014/07/29 00:00:00+00,1720,"VINE,N 27 to N 28",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,4535
B4-066389,2014/07/24 00:00:00+00,845,"A,IMPERIAL DR to TALBOT",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4536
B4-068781,2014/07/31 00:00:00+00,1437,"S 70,PIONEER WOODS DR to PIONEERS",INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,NO,NO,4537
B4-064805,2014/07/19 00:00:00+00,930,"N 70,FAIRFAX to HOLDREGE",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,4538
B4-065644,2014/07/14 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,UNKNOWN,2,0,NO,NO,NO,NO,NO,NO,NO,4539
B4-070409,2014/08/05 00:00:00+00,1823,2525 PINE LAKE at -,NON-INJ,,1,0,NO,NO,NO,NO,NO,NO,NO,4540
B4-067503,2014/07/27 00:00:00+00,1426,SUNVALLEY at W O,NON-INJ,,1,0,NO,NO,NO,NO,NO,NO,NO,4541
B4-069900,2014/08/04 00:00:00+00,654,S 56 at LILLIBRIDGE,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,4542
B4-068226,2014/07/29 00:00:00+00,1845,N ANTELOPE VALL at N 17,INJURY,TURNING,2,6,NO,NO,NO,NO,NO,NO,NO,4543
B4-066392,2014/07/24 00:00:00+00,903,"EXBURY RD,THOMPSON CREEK to MONARCH CR",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,4544
B4-068783,2014/07/31 00:00:00+00,1230,"D,ELMWOOD to S 33",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4545
B4-064807,2014/07/19 00:00:00+00,1115,5141 O at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4546
B4-065663,2014/07/21 00:00:00+00,2115,"CORNHUSKER,N 44 to N 48",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,4547
B4-070418,2014/08/05 00:00:00+00,1918,S 10 at K,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4548
B4-067525,2014/07/27 00:00:00+00,1550,"S COTNER,J to L",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,4549
B4-069909,2014/08/04 00:00:00+00,735,"HOMESTEAD EXP,ROSA PARKS WAY to W O",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4550
B4-068234,2014/07/29 00:00:00+00,1905,"N 27,FAIRFIELD to KNOX",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,4551
B4-066402,2014/07/24 00:00:00+00,935,"HOMESTEAD EXP,ROSA PARKS WAY to W O",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,4552
B4-068799,2014/07/31 00:00:00+00,1550,"W O,HOMESTEAD EXP to W 27",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4553
B4-064820,2014/07/19 00:00:00+00,1208,"S 10,HIGH to VAN DORN",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4554
B4-067608,2014/07/27 00:00:00+00,9999,"GARFIELD,S 16 to S 17",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4555
B4-069915,2014/08/04 00:00:00+00,800,"S 13,A to B",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,YES,NO,4556
B4-070436,2014/08/05 00:00:00+00,2006,"I 180,I 80 to SUPERIOR",INJURY,RIGHT ANGLE,1,1,NO,YES,NO,NO,NO,NO,NO,4557
B4-065750,2014/07/22 00:00:00+00,600,S 48 at CLAIRE,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4558
B4-066404,2014/07/24 00:00:00+00,945,"S 48,FRANKLIN to SUMNER",NON-INJ,OVERHEAD,1,0,NO,NO,NO,NO,NO,YES,NO,4559
B4-068243,2014/07/29 00:00:00+00,1954,"PINE LAKE,STEPHANIE LN to S 56",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,4560
B4-068814,2014/07/31 00:00:00+00,1647,"W CORNHUSKER,N 1 to NW 4",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4561
B4-064844,2014/07/19 00:00:00+00,1345,"S 84,EIGER DR to NEBR HWY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4562
B4-067620,2014/07/27 00:00:00+00,2150,N HAZELWOOD at HAZELWOOD,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,4563
B4-070453,2014/08/02 00:00:00+00,9999,3330 S 10 at MCDONALDS,NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,YES,NO,4564
B4-065759,2014/07/22 00:00:00+00,807,"PIONEERS,RIDGEVIEW to S 70",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,4565
B4-066405,2014/07/24 00:00:00+00,949,"BERKELEY,BARTHOLOMEW to OLD FARM",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4566
B4-069958,2014/08/04 00:00:00+00,1050,"S 14,CENTERPARK to PIONEERS",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,4567
B4-068816,2014/07/31 00:00:00+00,1706,"O,45 to 46",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4568
B4-064846,2014/07/19 00:00:00+00,152,"S 39,BLACKBERRY to RASPBERRY",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,4569
B4-068253,2014/07/29 00:00:00+00,2022,S 27 at RANDOLPH,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4570
B4-067644,2014/07/27 00:00:00+00,2315,"SOUTH,S 47 to S 48",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4571
B4-069968,2014/08/04 00:00:00+00,1140,S 56 at PIONEERS,INJURY,TURNING,3,6,NO,NO,NO,NO,NO,NO,YES,4572
B4-065775,2014/07/21 00:00:00+00,921,S 21 at E,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4573
B4-070466,2014/08/05 00:00:00+00,2120,"N 84,BLUE SKY to COLLEGE PARK RD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4574
B4-066419,2014/07/24 00:00:00+00,1025,"D,S 41 to S 44",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,4575
B4-068254,2014/07/29 00:00:00+00,2040,"S 10,A to WASHINGTON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4576
B4-068817,2014/07/31 00:00:00+00,1702,"VAN DORN,S 70 to KATY",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,4577
B4-064851,2014/07/19 00:00:00+00,1420,"N 27,SUPERIOR to KING LN",INJURY,REAR END,2,4,NO,NO,NO,NO,NO,YES,NO,4578
B4-067681,2014/07/28 00:00:00+00,253,"SUN VALLEY,WESTGATE to LINE DR",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4579
B4-070471,2014/08/06 00:00:00+00,2146,"W VAN DORN,CITY LIMITS to FOLSOM CONNECTOR",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4580
B4-066439,2014/07/24 00:00:00+00,1155,"SAWGRASS DR,TROON DR to S 90",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,4581
B4-069970,2014/08/03 00:00:00+00,2000,ANTELOPE PARK at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4582
B4-065784,2014/07/22 00:00:00+00,1002,"N 56,R to S",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4583
B4-068261,2014/07/29 00:00:00+00,2059,"S 40,A to WASHINGTON",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4584
B4-067694,2014/07/28 00:00:00+00,631,"HOLDREGE,N 56 to N 57",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4585
B4-070522,2014/08/06 00:00:00+00,230,S 27 at NEBR HWY,NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,YES,4586
B4-066441,2014/07/24 00:00:00+00,2103,N 27 at FAIRFIELD,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4587
B4-065814,2014/07/22 00:00:00+00,1200,555 S 70 at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,4588
B4-069974,2014/08/04 00:00:00+00,1200,VAN DORN at PARK BLVD,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,4589
B4-068818,2014/08/02 00:00:00+00,1713,S 14 at MOCKINGBIRD N,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4590
B4-064859,2014/07/19 00:00:00+00,1503,N 27 at P,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4591
B4-068274,2014/07/29 00:00:00+00,2030,"CORNHUSKER,N 40 to N 44",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,YES,NO,4592
B4-067701,2014/07/28 00:00:00+00,740,"N 27,ORCHARD to Y",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,4593
B4-065853,2014/07/21 00:00:00+00,9999,"S 31,F to RANDOLPH",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4594
B4-069978,2014/08/04 00:00:00+00,9999,"P,N 12 to N 13",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,4595
B4-068823,2014/07/31 00:00:00+00,1733,"VAN DORN,S 70 to KATY",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,4596
B4-070561,2014/08/06 00:00:00+00,835,"L,S 13 to S 14",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,4597
B4-064862,2014/07/19 00:00:00+00,1523,N 84 at LEXINGTON,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4598
B4-066448,2014/07/24 00:00:00+00,1238,"S 21,E to F",INJURY,PARKED,2,2,NO,NO,NO,NO,NO,NO,NO,4599
B4-068279,2014/07/29 00:00:00+00,2156,"S 27,CINDY to OLD CHENEY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4600
B4-067717,2014/07/28 00:00:00+00,918,"VAN DORN,NORMAL to KATY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4601
B4-065871,2014/07/22 00:00:00+00,1551,"A,S 17 to S 18",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4602
B4-069982,2014/08/04 00:00:00+00,1250,"VAN DORN,S 39 to S 40",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,4603
B4-070570,2014/08/06 00:00:00+00,909,S 48 at NEBR HWY,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,YES,NO,4604
B4-066457,2014/07/24 00:00:00+00,1307,"S 9,PARK AV to SOUTH",INJURY,SIDE SWIPE,2,1,NO,NO,NO,NO,NO,YES,NO,4605
B4-068864,2014/07/31 00:00:00+00,1835,4646 W HUNTINGTO at PKG LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4606
B4-064880,2014/07/19 00:00:00+00,9999,"N 8,N to ALLEY",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4607
B4-068291,2014/07/29 00:00:00+00,2315,GATEWAY MALL at -,INJURY,,2,2,NO,NO,YES,NO,NO,NO,NO,4608
B4-067718,2014/07/28 00:00:00+00,9999,"SAUNDERS,N 12 to SPRINGFIELD",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4609
B4-070585,2014/08/06 00:00:00+00,1007,"N 33,CORNHUSKER to GLADSTONE",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,4610
B4-066473,2014/07/24 00:00:00+00,1405,S 27 at VAN DORN,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,4611
B4-065885,2014/07/22 00:00:00+00,9999,"B,S 12 to S 13",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4612
B4-069984,2014/08/05 00:00:00+00,1300,"S 56,LONDON to OLD CHENEY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4613
B4-068892,2014/07/31 00:00:00+00,2054,S 16 at K,INJURY,RIGHT ANGLE,3,2,NO,NO,NO,NO,NO,NO,NO,4614
B4-064885,2014/07/19 00:00:00+00,1622,"S 53,ASCOT to LONDON",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4615
B4-069994,2014/08/04 00:00:00+00,1335,S 17 at L,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4616
B4-070591,2014/08/06 00:00:00+00,1035,"S 16,M to N",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,4617
B4-068958,2014/08/01 00:00:00+00,130,S 14 at A,INJURY H&R,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,4618
B4-066493,2014/07/24 00:00:00+00,9999,"O,70 to WEDGEWOOD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4619
B4-068296,2014/07/26 00:00:00+00,1300,1015 NEW HAMPSHI at -,INJURY H&R,,2,1,NO,NO,NO,NO,NO,NO,NO,4620
B4-065887,2014/07/22 00:00:00+00,1633,6001 NORMAL at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,4621
B4-067719,2014/07/23 00:00:00+00,1540,5010 O at -,INJURY H&R,,1,1,YES,NO,NO,NO,NO,NO,NO,4622
B4-064890,2014/07/19 00:00:00+00,1525,"N 84,LEXINGTON to LEIGHTON",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,4623
B4-069999,2014/08/04 00:00:00+00,9999,"N 49,GARLAND to LEIGHTON",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4624
B4-068963,2014/08/01 00:00:00+00,239,"BLACKHAWK DR,BLACKHAWK CR to TRINIDAD RD",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4625
B4-070625,2014/08/06 00:00:00+00,940,"5401 O ST, to",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4626
B4-066502,2014/07/24 00:00:00+00,1551,"S 56,BANCROFT to CALVERT",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,4627
B4-068307,2014/07/30 00:00:00+00,35,"O,13 to 14",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4628
B4-064902,2014/07/19 00:00:00+00,1730,"SW 8,DARREN AV to",INJURY H&R,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,4629
B4-067736,2014/07/26 00:00:00+00,1230,2105 N 63 at 2104 N 63,INJURY,,2,1,YES,NO,NO,NO,NO,YES,NO,4630
B4-065897,2014/07/22 00:00:00+00,1652,"O,48 to 50",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4631
B4-070005,2014/08/04 00:00:00+00,1355,S 33 at NORMAL,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,YES,NO,4632
B4-070627,2014/08/06 00:00:00+00,1256,"N 27,FAIRFIELD to OLD DAIRY RD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4633
B4-068996,2014/08/01 00:00:00+00,810,"CORNHUSKER,N 11 to N 14",INJURY,SIDE SWIPE,2,1,NO,NO,YES,NO,NO,YES,NO,4634
B4-068344,2014/07/30 00:00:00+00,608,70 at O,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4635
B4-066520,2014/07/24 00:00:00+00,1632,S 84 at A,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4636
B4-067738,2014/07/28 00:00:00+00,1014,"SUPERIOR,N 19 to N 20",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4637
B4-065900,2014/07/22 00:00:00+00,1708,"W O,1 to SUN VALLEY",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,4638
B4-064914,2014/07/19 00:00:00+00,1600,"HIGHLANDS,OPEN FIELD to S OF DELL",INJURY,,1,1,NO,NO,NO,NO,NO,NO,NO,4639
B4-069011,2014/08/01 00:00:00+00,900,N 26 at ENTERPRISE,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,4640
B4-068347,2014/07/30 00:00:00+00,15,"W JENNIFER,NW 7 to W CUMING",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4641
B4-070638,2014/08/06 00:00:00+00,1324,"N 27,OLD DAIRY RD to DAN",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,4642
B4-067747,2014/07/28 00:00:00+00,1030,"DAWES,N 12 to N 14",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,4643
B4-070027,2014/08/04 00:00:00+00,1452,S 10 at L,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4644
B4-066522,2014/07/24 00:00:00+00,1643,"O,84 to RUSSWOOD PKWY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4645
B4-065915,2014/07/22 00:00:00+00,1821,"S 40,NEBR HWY to SWEETBRIAR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4646
B4-064983,2014/07/19 00:00:00+00,2153,HOLDREGE at N COTNER,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4647
B4-069015,2014/08/01 00:00:00+00,930,"A,EVERGREEN to TWIN RIDGE",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,4648
B4-067748,2014/07/28 00:00:00+00,1030,"NEBR HWY,S 14 to BROWER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4649
B4-070647,2014/08/06 00:00:00+00,1403,S 26 at FRANKLIN,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,4650
B4-068354,2014/07/30 00:00:00+00,755,O at EASTRIDGE,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4651
B4-070033,2014/08/04 00:00:00+00,1525,"S 70,S WEDGEWOOD to TETON",INJURY H&R,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,4652
B4-066524,2014/07/24 00:00:00+00,9999,2900 BLOCK at CANDLEWOOD LN,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4653
B4-065916,2014/07/22 00:00:00+00,9999,1111 Q at PARKING GARAGE,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4654
B4-065008,2014/07/19 00:00:00+00,2320,O at COTNER,FATAL,RIGHT ANGLE,2,2,NO,NO,YES,NO,NO,NO,NO,4655
B4-067753,2014/07/28 00:00:00+00,1045,"SOUTH,MEMORIAL to WINTHROP",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4656
B4-070661,2014/08/06 00:00:00+00,1451,"SUPERIOR,BAIR to N 33",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,NO,NO,4657
B4-069019,2014/08/01 00:00:00+00,855,SALT CREEK RDWY at N ANTELOPE VALL,INJURY,TURNING,3,1,NO,NO,NO,NO,NO,YES,NO,4658
B4-070034,2014/08/04 00:00:00+00,1525,S 70 at PIONEERS,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,YES,NO,4659
B4-066542,2014/07/24 00:00:00+00,1735,HOMESTEAD at ROSA PARKS WAY,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4660
B4-065917,2014/07/22 00:00:00+00,1825,S 14 at N,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4661
B4-068376,2014/07/30 00:00:00+00,919,"S 17,G to H",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,4662
B4-065020,2014/07/19 00:00:00+00,9999,253 N 44 at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4663
B4-067776,2014/07/28 00:00:00+00,1149,N 25 at Q,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,NO,NO,4664
B4-069034,2014/08/01 00:00:00+00,1040,"A,S 27 to S 28",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,4665
B4-068440,2014/07/20 00:00:00+00,9999,1800 ST FAIR PK at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4666
B4-070680,2014/08/06 00:00:00+00,1525,"S 48,MEREDETH to PIONEERS",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,4667
B4-065962,2014/07/22 00:00:00+00,2050,7900 ADAMS at PARKING LOT,NON-INJ,,2,0,NO,NO,NO,NO,NO,YES,NO,4668
B4-070039,2014/08/04 00:00:00+00,1521,"NEBR HWY,S 20 to SOUTHWOOD DR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4669
B4-065041,2014/07/20 00:00:00+00,103,"N 84,HOLDREGE to LEXINGTON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4670
B4-066554,2014/07/23 00:00:00+00,9999,"5300 OLD CHENEY,LINCOLN RAQUETBA to PARKING LOT",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4671
B4-067777,2014/07/28 00:00:00+00,1140,"CHARLESTON,N 1 to SUN VALLEY",NON-INJ,DRIVEWAY,1,0,NO,NO,NO,NO,NO,NO,NO,4672
B4-070684,2014/08/06 00:00:00+00,1604,"S 10,ARAPAHOE to HIGH",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,4673
B4-065992,2014/07/22 00:00:00+00,2312,"FAIRFIELD,N 2 to N 3",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4674
B4-066562,2014/07/24 00:00:00+00,1835,"J,S 33 to S 34",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,4675
B4-068445,2014/07/30 00:00:00+00,1320,"S 48,ANTELOPE CREEK to VAN DORN",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,4676
B4-065081,2014/07/20 00:00:00+00,358,"S 28 & S 29,CLINTON to HOLDREGE",INJURY,RAN OFF ROAD,1,2,NO,NO,NO,NO,NO,YES,NO,4677
B4-070040,2014/08/04 00:00:00+00,1507,"LAMPLIGHTER,HICKORY to LAMPLIGHTER CR",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,4678
B4-069035,2014/08/01 00:00:00+00,1040,"CAPITOL PKWY,J to S 21",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,4679
B4-067794,2014/07/28 00:00:00+00,1245,S 27 at KUCERA,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4680
B4-070691,2014/08/06 00:00:00+00,1640,"N 27,KENSINGTON to TICONDEROGA",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4681
B4-066571,2014/07/24 00:00:00+00,1100,"FRANKLIN,S 48 to S 49",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4682
B4-066036,2014/07/23 00:00:00+00,518,N 27 at VINE,INJURY,RIGHT ANGLE,1,1,NO,NO,NO,NO,NO,NO,YES,4683
B4-068448,2014/07/30 00:00:00+00,1338,"O,56 to COTNER",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,4684
B4-069041,2014/08/01 00:00:00+00,1115,WEDGEWOOD at O,INJURY,RIGHT ANGLE,2,3,NO,NO,NO,NO,NO,NO,NO,4685
B4-070042,2014/08/04 00:00:00+00,1535,40 at O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4686
B4-065093,2014/07/20 00:00:00+00,9999,7021 S 38 at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,4687
B4-067796,2014/07/28 00:00:00+00,1200,ANTELOPE VALLEY at O,INJURY H&R,RIGHT ANGLE,1,1,NO,YES,NO,NO,NO,NO,NO,4688
B4-070692,2014/08/06 00:00:00+00,1620,"S 27,NEBR HWY to WOODS BLVD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4689
B4-066052,2014/07/23 00:00:00+00,835,N 32 at FAIR,NON-INJ,,2,0,NO,NO,NO,NO,NO,NO,NO,4690
B4-066620,2014/07/24 00:00:00+00,9999,7441 O at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4691
B4-068458,2014/07/30 00:00:00+00,1300,"S 11,M to N",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4692
B4-069059,2014/08/01 00:00:00+00,1225,"O,46 to 48",INJURY H&R,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,4693
B4-065109,2014/07/20 00:00:00+00,910,"S 39,LAKE to SMITH",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,4694
B4-070048,2014/08/04 00:00:00+00,1601,N 22 at HOLDREGE,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4695
B4-070704,2014/08/06 00:00:00+00,1705,"N 27,FAIRFIELD to KNOX",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4696
B4-067802,2014/07/28 00:00:00+00,1313,S 16 at L,NON-INJ,RIGHT ANGLE,3,0,NO,NO,NO,NO,NO,NO,NO,4697
B4-066071,2014/07/23 00:00:00+00,945,NW 12 at W BOND,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,4698
B4-068459,2014/07/30 00:00:00+00,1401,56 at O,NON-INJ,RIGHT ANGLE,3,0,NO,NO,NO,NO,NO,NO,NO,4699
B4-066642,2014/07/24 00:00:00+00,2221,S 14 at OLD CHENEY,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4700
B4-065126,2014/07/20 00:00:00+00,1010,S 23 at B,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,4701
B4-070050,2014/08/04 00:00:00+00,1601,"S 56,MYRTLE to NORMAL",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4702
B4-069066,2014/08/01 00:00:00+00,1230,"S 75,SHIRL DR to SUMAC DR",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4703
