RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B5-067348,2015/07/26 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,5102
B5-071631,2015/08/07 00:00:00+00,2300,"N 46,O to Q",NON-INJ,BACKING,1,0,NO,NO,NO,NO,NO,YES,NO,5103
B5-070137,2015/08/03 00:00:00+00,1814,"S 40,NEBR HWY to SWEETBRIAR",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,NO,NO,5104
B5-068832,2015/07/30 00:00:00+00,1840,2815 S 18 at DOMINOS,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,5105
B5-071104,2015/08/06 00:00:00+00,9999,"S 27,KUCERA to WOODS BLVD",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,5106
B5-069605,2015/08/02 00:00:00+00,33,"N 7,BENTON to IRVING",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,5107
B5-067368,2015/07/26 00:00:00+00,1400,"6140 O,PARKING LOT to GOLDS GYM",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,5108
B5-068836,2015/07/30 00:00:00+00,1917,"S 27,EVERETT to GARFIELD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,5109
B5-070232,2015/08/03 00:00:00+00,2355,635 J at PARKING LOT,NON-INJ,,1,0,NO,NO,NO,NO,NO,NO,NO,5110
B5-071654,2015/08/08 00:00:00+00,5,"SOUTHWOOD DR,GRASSRIDGE to NEBR HWY",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5111
B5-069607,2015/07/31 00:00:00+00,1450,1200 W COMMERCE at BMS LOGISTICS,INJURY,,2,1,NO,NO,NO,NO,NO,NO,NO,5112
B5-071105,2015/08/06 00:00:00+00,1335,"S 70,NORMAL to HOLMES PARK RD",INJURY,REAR END,3,2,NO,NO,NO,NO,NO,NO,NO,5113
B5-067371,2015/07/26 00:00:00+00,1330,"S 93,FOREST GLEN DR to FOXTAIL DR",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5114
B5-071706,2015/08/08 00:00:00+00,305,"N 26,VINE to W",INJURY H&R,OTHER,2,1,YES,NO,NO,NO,NO,NO,NO,5115
B5-068846,2015/07/30 00:00:00+00,2002,"N ANTELOPE VALL,MILITARY to SALT CREEK RDWY",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,5116
B5-070262,2015/08/04 00:00:00+00,207,240 N 17 at U STOP,NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,NO,NO,5117
B5-068061,2015/07/28 00:00:00+00,1445,S 27 at TIPPERARY,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,5118
B5-072282,2015/08/09 00:00:00+00,2325,"J,S 37 to S 38",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5119
B5-067402,2015/07/26 00:00:00+00,9999,5566 S 56 at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,5120
B5-071106,2015/08/06 00:00:00+00,1132,"J,S 8 to S 9",INJURY,BACKING,2,1,NO,NO,NO,NO,NO,NO,NO,5121
B5-069647,2015/08/02 00:00:00+00,306,"S 45,FRANKLIN to SUMNER",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5122
B5-070276,2015/08/04 00:00:00+00,634,N 48 at ADAMS,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,5123
B5-068891,2015/07/16 00:00:00+00,9999,"MICKAELA,LESTER to DEAD END",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,5124
B5-071711,2015/08/08 00:00:00+00,312,N 26 at HOLDREGE,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,5125
B5-068927,2015/07/31 00:00:00+00,9999,7500 S 91 at PARKING LOT,INJURY,,1,1,NO,NO,NO,NO,NO,YES,NO,5126
B5-068105,2015/07/28 00:00:00+00,1615,"S 27,ARLINGTON to SUMNER",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,5127
B5-071107,2015/08/06 00:00:00+00,1343,"N 56,R to S",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,5128
B5-067475,2015/07/26 00:00:00+00,2034,S FOLSOM at W A,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,5129
B5-072327,1970/01/01 00:00:00+00,0,", to",NON-INJ,,0,0,NO,NO,NO,NO,NO,NO,NO,5130
B5-070288,2015/08/04 00:00:00+00,999,5555 S 48 at -,NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,NO,NO,5131
B5-069672,2015/08/02 00:00:00+00,720,"W CRAW,NW 49 to W KINGSLEY",NON-INJ H&R,PARKED,3,0,NO,NO,NO,NO,NO,NO,NO,5132
B5-068111,2015/07/28 00:00:00+00,1630,"O,48 to 50",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,5133
B5-071740,2015/08/08 00:00:00+00,756,"S 9,J to K",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,5134
B5-067493,2015/07/26 00:00:00+00,9999,"S 78,PHARES DR to AGATHA DR",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,5135
B5-068984,2015/07/31 00:00:00+00,100,"LAREDO,BRIAR ROSA to CORONADO",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,5136
B5-070289,2015/08/04 00:00:00+00,800,W VAN DORN at S CODDINGTON,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,5137
B5-072337,2015/08/10 00:00:00+00,9999,"S 20,G to J",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,5138
B5-071742,2015/08/08 00:00:00+00,9999,"S 45,F to RANDOLPH",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5139
B5-069675,2015/08/02 00:00:00+00,752,NW 17 at W Q,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,5140
B5-068114,2015/07/28 00:00:00+00,9999,"2042 J,LAUNDRY LAND to PARKING LOT",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,5141
B5-067504,2015/07/26 00:00:00+00,2200,"A,S 10 to S 11",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,5142
B5-068987,2015/07/31 00:00:00+00,755,N 14 at SUPERIOR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,5143
B5-072345,2015/08/10 00:00:00+00,710,"OLD CHENEY,S 16 to S 18",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,5144
B5-070311,2015/08/04 00:00:00+00,825,340 VICTORY LANE at VICTORY LN SPEED,INJURY,,2,1,NO,NO,NO,NO,NO,YES,NO,5145
B5-069689,2015/08/02 00:00:00+00,1022,"CALVERT,S 49 to S 51",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,5146
B5-067569,2015/07/27 00:00:00+00,303,"TOUZALIN,KEARNEY to SEWARD",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5147
B5-068990,2015/07/31 00:00:00+00,800,"P,N 16 to N 17",INJURY,DRIVEWAY,1,1,NO,YES,NO,NO,NO,NO,NO,5148
B5-068121,2015/07/28 00:00:00+00,1650,18 at O,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,5149
B5-070321,2015/08/04 00:00:00+00,1047,S 10 at SOUTH,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,5150
B5-069693,2015/08/02 00:00:00+00,1053,"LEIGHTON,N 93 to N 98",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5151
B5-072349,2015/08/10 00:00:00+00,100,"DEVONSHIRE,S HAMPTON to SCARBOROUGH",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5152
B5-068125,2015/07/28 00:00:00+00,1653,"S 48,S COTNER to SUMNER",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,5153
B5-067584,2015/07/27 00:00:00+00,455,"W CORNHUSKER,NW 4 to NW 6",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,5154
B5-070328,2015/08/04 00:00:00+00,1120,435 S 10 at -,NON-INJ,,1,0,NO,NO,NO,NO,NO,YES,NO,5155
B5-068129,2015/07/28 00:00:00+00,1725,"NORMAL,FRANKLIN to SOUTH",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,5156
B5-067600,2015/07/27 00:00:00+00,730,"W THATCHER,NW 42 to NW 43",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,5157
B5-072371,2015/08/10 00:00:00+00,900,"S 14,SERVICE ROAD to CUSHMAN",NON-INJ,REAR END,1,0,NO,NO,NO,NO,NO,NO,NO,5158
B5-070331,2015/08/04 00:00:00+00,1130,N 25 at Q,NON-INJ,TURNING,3,0,NO,NO,NO,NO,NO,NO,NO,5159
B5-072381,2015/08/10 00:00:00+00,925,S 25 at A,INJURY,RIGHT ANGLE,1,1,NO,YES,NO,NO,NO,NO,NO,5160
B5-067601,2015/07/27 00:00:00+00,750,"W CORNHUSKER,NW 9 to W DAWES",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,5161
B5-070333,2015/08/04 00:00:00+00,1135,"O,14 to CENTENNIAL MALL",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,5162
B5-068134,2015/07/28 00:00:00+00,1730,"HOMESTEAD EXP,ROSA PARKS WAY to W VAN DORN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,5163
B5-068144,2015/07/28 00:00:00+00,1804,"NEBR HWY,S 27 to SOUTHWOOD DR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,5164
B5-067611,2015/07/27 00:00:00+00,9999,"S 46,MEADOW LANE to VAN DORN",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,5165
B5-070338,2015/08/04 00:00:00+00,1144,"N,S 33 to S 35",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,5166
B5-072390,2015/08/10 00:00:00+00,1000,S 19 at E,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,5167
B5-072400,2015/08/10 00:00:00+00,1040,"HWY 77,HOLLAND to ALVO RD",NON-INJ,,1,0,NO,NO,NO,NO,NO,YES,NO,5168
B5-067644,2015/07/27 00:00:00+00,1000,N 56 at CLEVELAND,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,5169
B5-068151,2015/07/28 00:00:00+00,1828,"N 27,SUPERIOR to KING LN",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,5170
B5-070349,2015/08/04 00:00:00+00,1220,"N 27,O to P",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,5171
B5-068158,2015/07/28 00:00:00+00,1830,"6891 A,AMIGO'S to PARKING LOT",INJURY,,1,1,NO,NO,YES,NO,NO,NO,NO,5172
B5-067672,2015/07/27 00:00:00+00,1150,"RANDOLPH,S 29 to S 30",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,5173
B5-072427,2015/08/10 00:00:00+00,1150,N 60 at AYLESWORTH,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,NO,NO,5174
B5-070359,2015/07/28 00:00:00+00,999,500 W INDUSTRIAL at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,5175
B5-072437,2015/08/10 00:00:00+00,1220,N 48 at ADAMS,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,5176
B5-067689,2015/07/27 00:00:00+00,615,"COLBY,N 67 to N 68",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5177
B5-068172,2015/07/28 00:00:00+00,1925,"N 22,T to U",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,5178
B5-070360,2015/08/04 00:00:00+00,1230,435 S 10 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,5179
B5-068203,2015/07/28 00:00:00+00,2124,"W O,W 40 to W 44",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,5180
B5-067706,2015/07/27 00:00:00+00,1350,"S 70,S WEDGEWOOD to TETON",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,5181
B5-072447,2015/08/10 00:00:00+00,1248,"O,56 to COTNER",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,5182
B5-072448,2015/08/10 00:00:00+00,1250,"NEBR HWY,PIONEERS to S 33",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,5183
B5-068204,2015/07/28 00:00:00+00,9999,"1440 N 56,LAUNDRYLAND to PARKING LOT",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,5184
B5-068223,2015/07/28 00:00:00+00,2253,10 at O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,5185
B5-072449,2015/07/29 00:00:00+00,1710,"O,10 to 9",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,YES,NO,NO,NO,NO,5186
B5-072454,2015/08/10 00:00:00+00,1310,"S 70,NORMAL to VAN DORN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,5187
B5-068286,2015/07/29 00:00:00+00,620,S 27 at SOUTH,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,NO,NO,5188
B5-068296,2015/07/29 00:00:00+00,813,"Y,N 26 to N 27",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5189
B5-072477,2015/08/10 00:00:00+00,1303,"R,N 27 to N 28",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,5190
B5-072479,2015/08/10 00:00:00+00,1410,"S 70,NORMAL to HOLMES PARK RD",INJURY,REAR END,2,3,NO,NO,NO,NO,NO,YES,NO,5191
B5-068298,2015/07/28 00:00:00+00,819,"CALVERT,S 54 to S 56",INJURY,RAN OFF ROAD,2,1,NO,NO,NO,NO,NO,NO,NO,5192
B5-068320,2015/07/29 00:00:00+00,9999,"6555 N 27,AMERICINN MOTEL to PARKING LOT",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,5193
B5-072480,2015/08/10 00:00:00+00,1430,"E,GOODHUE BLVD to S 16",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5194
B5-072481,2015/08/10 00:00:00+00,1429,S 13 at A,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,5195
B5-068330,2015/07/29 00:00:00+00,1059,N 27 at Y,NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,5196
B5-068337,2015/07/29 00:00:00+00,1117,"O,COTNER to LYNCREST",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,5197
B5-072508,2015/08/10 00:00:00+00,1605,"APPLE,N 29 to N 30",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,5198
B5-072509,2015/08/10 00:00:00+00,1612,"BURLINGTON,N 69 to N 70",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,5199
B5-072521,2015/08/10 00:00:00+00,1643,"S 48,FRANKLIN to SUMNER",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,5200
B5-073191,2015/08/12 00:00:00+00,1632,926 OAK at PARKING LOT,NON-INJ,,1,0,NO,NO,NO,NO,NO,YES,NO,5201
B5-075196,2015/08/18 00:00:00+00,920,"SOUTH,S 55 to S 56",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,5202
B5-074719,2015/08/16 00:00:00+00,2122,"N 51,HUNTINGTON to WALKER",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,5203
B5-073831,2015/08/14 00:00:00+00,1200,2500 NW 12 at CASEYS WEST,NON-INJ,,2,0,NO,NO,NO,NO,NO,YES,NO,5204
B5-073196,2015/08/12 00:00:00+00,1720,745 S 21 at SUPER C,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,5205
B5-075703,2015/08/19 00:00:00+00,1820,S 8 at A,INJURY H&R,TURNING,2,2,NO,NO,NO,NO,NO,NO,NO,5206
B5-076271,2015/08/21 00:00:00+00,1200,HOLDREGE at NORTHWOODS DR,NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,5207
B5-072523,2015/08/10 00:00:00+00,9999,"S 8,E to F",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,5208
B5-073834,2015/08/14 00:00:00+00,1202,"SUPERIOR,INDUSTRIAL to N 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,5209
B5-075204,2015/08/18 00:00:00+00,947,"OLD CHENEY,S 40 to S 41",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,5210
B5-073197,2015/08/12 00:00:00+00,9999,"NELSON,N 10 to N 11",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5211
B5-075704,2015/08/19 00:00:00+00,1825,"CAPITOL PKWY,D to S 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,5212
B5-076283,2015/08/21 00:00:00+00,1220,"NORMAL,PARK CREST to S 62",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,5213
B5-073203,2015/08/12 00:00:00+00,1735,"SOUTH,S 30 to WINTHROP",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,5214
B5-072529,2015/08/10 00:00:00+00,1640,S 24 at RANDOLPH BYPASS,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,5215
B5-073840,2015/08/14 00:00:00+00,1228,"S 16,OLD CHENEY to WINDHOEK",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,YES,NO,5216
B5-075212,2015/08/18 00:00:00+00,1000,"FAIRFIELD,N 2 to N 3",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,5217
B5-075732,2015/08/19 00:00:00+00,1935,"O,14 to CENTENNIAL MALL",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5218
B5-076291,2015/08/21 00:00:00+00,1238,"S 70,NORMAL to VAN DORN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,5219
B5-073213,2015/08/12 00:00:00+00,1819,S 10 at L,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,5220
B5-072536,2015/08/10 00:00:00+00,1700,"W O,CAPITOL BEACH to NW ROUNDHOUSE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,5221
B5-073852,2015/08/14 00:00:00+00,1250,4684 LEIGHTON at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,5222
B5-075733,2015/08/19 00:00:00+00,1940,"S 40,DUXHALL DR to OLD CHENEY",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,5223
B5-075228,2015/08/18 00:00:00+00,1100,SUN VALLEY at W O,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,5224
B5-076294,2015/08/21 00:00:00+00,1230,1940 CORNHUSKER at HARBOR FREIGHT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,5225
B5-074720,2015/08/18 00:00:00+00,2115,3300 O at STARBUCKS,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,5226
B5-077051,2015/08/23 00:00:00+00,1215,OLD CHENEY at NORMAN,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,5227
B5-072540,2015/08/10 00:00:00+00,1713,N 50 at KNOX,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,5228
B5-073223,2015/08/12 00:00:00+00,1910,"E,CAPITOL AVE to S 20",INJURY,OTHER,1,1,YES,NO,NO,NO,NO,YES,NO,5229
B5-073856,2015/08/14 00:00:00+00,1307,S 14 at L,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,5230
B5-075230,2015/08/18 00:00:00+00,1028,"N 63,DELHAY to MADISON",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,5231
B5-075734,2015/08/19 00:00:00+00,1930,"S 28,J to RANDOLPH",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,5232
B5-076327,2015/08/21 00:00:00+00,9999,"NEBR HWY,S 33 to S 40",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,5233
B5-072556,2015/08/10 00:00:00+00,1700,"W O,CAPITOL BEACH to NW ROUNDHOUSE",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,5234
B5-074730,2015/08/16 00:00:00+00,2215,"N 10,Q to R",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,5235
B5-073245,2015/08/12 00:00:00+00,1200,UNKNOWN at -,INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,5236
B5-073861,2015/08/14 00:00:00+00,1331,"O,46 to 48",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,5237
B5-077076,2015/08/23 00:00:00+00,1400,"O,25 to 26",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,5238
B5-075742,2015/08/19 00:00:00+00,9999,8800 O at SOUTHEAST COMM,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,5239
B5-075275,2015/08/18 00:00:00+00,1350,S 19 at LAKE,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,5240
B5-072589,2015/08/10 00:00:00+00,9999,"S 14,F to G",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,5241
B5-074742,2015/08/16 00:00:00+00,2300,S 13 at C,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,5242
B5-073246,2015/08/12 00:00:00+00,2015,"HWY 34,I 80 to W FLETCHER",INJURY,REAR END,2,1,NO,NO,YES,NO,NO,NO,NO,5243
B5-076342,2015/08/21 00:00:00+00,1440,S 13 at D,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,5244
B5-077085,2015/08/23 00:00:00+00,1420,"S 19,B to C",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5245
B5-073866,2015/08/14 00:00:00+00,1335,S 27 at NOTTINGHAM,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,5246
B5-074769,2015/08/17 00:00:00+00,136,", to",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,5247
B5-076343,2015/08/21 00:00:00+00,1447,SANTE FE at OREGON,INJURY,RAN OFF ROAD,1,1,NO,NO,YES,NO,NO,NO,NO,5248
B5-075283,2015/08/18 00:00:00+00,1425,"HOLDREGE,LANCASTER to N 71",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,YES,NO,5249
B5-075751,2015/08/19 00:00:00+00,2054,10 at O,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,5250
B5-072596,2015/08/10 00:00:00+00,2022,N 39 at ST PAUL,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,5251
B5-073259,2015/08/12 00:00:00+00,2107,S 40 at J,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,5252
B5-075284,2015/08/18 00:00:00+00,1431,"S 70,OLD POST to SOUTH",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,5253
B5-075760,2015/08/19 00:00:00+00,2125,"N 55,HOLDREGE to ORCHARD",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5254
B5-073875,2015/08/14 00:00:00+00,1425,"JAMESON SOUTH,CANTERBURY to JAMESON NORTH",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,5255
B5-077110,2015/08/23 00:00:00+00,1605,S 84 at NEBR HWY,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,5256
B5-076352,2015/08/21 00:00:00+00,1515,"N 11,N PARK BLVD to VALE",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,5257
B5-074795,2015/08/17 00:00:00+00,715,"CORNHUSKER,ADAMS to N 19",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,5258
B5-073285,2015/08/12 00:00:00+00,2304,"DUDLEY,N 23 to N 24",NON-INJ H&R,PARKED,9,0,NO,NO,NO,NO,NO,YES,NO,5259
B5-073882,2015/08/14 00:00:00+00,1451,S 84 at FIRETHORN LN,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,5260
B5-072600,2015/08/10 00:00:00+00,2010,S 48 at NEBR HWY,NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,5261
B5-077143,2015/08/23 00:00:00+00,1645,1501 N 27 at PARKING LOT,NON-INJ,,2,0,NO,NO,NO,NO,NO,YES,NO,5262
B5-075784,2015/08/19 00:00:00+00,2210,N-O at 14-CENTENNIAL,NON-INJ,,2,0,NO,NO,NO,NO,NO,NO,NO,5263
B5-075294,2015/08/18 00:00:00+00,1457,"S 84,EIGER DR to PINE LAKE",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,5264
B5-072607,2015/08/10 00:00:00+00,2046,S 17 at K,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,5265
B5-074799,2015/08/17 00:00:00+00,735,"N 33,N 33 CR to RIDGE PARK DR",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,5266
B5-076364,2015/08/21 00:00:00+00,1530,"NEBR HWY,S 27 to SOUTHWOOD DR",INJURY,REAR END,4,1,NO,NO,NO,NO,NO,YES,NO,5267
B5-073291,2015/08/12 00:00:00+00,2312,NW 12 at W CORNHUSKER,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,YES,NO,5268
B5-077161,2015/08/23 00:00:00+00,1820,N 14 at SUPERIOR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,5269
B5-073885,2015/08/14 00:00:00+00,1449,"FLETCHER,MERIDIAN DR to RIDGE PARK DR",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,5270
B5-074800,2015/08/17 00:00:00+00,739,S 40 at SUMNER,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,YES,NO,5271
B5-075296,2015/08/18 00:00:00+00,1459,3625 ADAMS at -,NON-INJ,,1,0,NO,NO,NO,NO,NO,NO,YES,5272
