SalePrice,Id,LotArea,BsmtUnfSF,TotalBsmtSF,GrLivArea,GarageArea,LotFrontage,1stFlrSF,YearBuilt,MasVnrArea,BsmtFinSF1,OpenPorchSF,WoodDeckSF,MoSold,YearRemodAdd,2ndFlrSF,OverallCond,GarageYrBlt,ScreenPorch,BsmtFinSF2
258000.0,404,12090,1141.0,1141.0,2263,420.0,93.0,1165,1998,650.0,0.0,123,144,7,1998,1098,5,1998.0,0,0.0
168000.0,405,10364,806.0,806.0,1572,373.0,69.30579531442663,806,1995,0.0,0.0,40,0,5,1996,766,5,1995.0,0,0.0
150000.0,406,9991,165.0,1281.0,1620,490.0,69.30579531442663,1620,1976,0.0,1116.0,78,120,6,1993,0,4,1993.0,0,0.0
115000.0,407,10480,1064.0,1064.0,1639,240.0,51.0,1166,1936,0.0,0.0,0,0,3,1950,0,5,1936.0,0,0.0
177000.0,408,15576,840.0,840.0,1680,308.0,63.0,840,1915,0.0,0.0,0,0,3,1976,840,7,1960.0,0,0.0
280000.0,409,14154,1063.0,1063.0,2172,947.0,109.0,1071,2006,350.0,0.0,62,192,8,2006,1101,5,2006.0,0,0.0
339750.0,410,10800,245.0,1034.0,2078,836.0,85.0,1050,2007,100.0,789.0,102,0,4,2008,1028,5,2008.0,0,0.0
60000.0,411,9571,1276.0,1276.0,1276,350.0,68.0,1276,1958,0.0,0.0,0,0,6,1958,0,3,1958.0,0,0.0
145000.0,412,34650,0.0,1056.0,1056,572.0,100.0,1056,1955,0.0,1056.0,0,264,1,1955,0,5,1955.0,0,0.0
222000.0,413,4403,892.0,1470.0,1478,484.0,69.30579531442663,1478,2009,432.0,578.0,144,0,6,2009,0,5,2009.0,0,0.0
115000.0,414,8960,1008.0,1008.0,1028,360.0,56.0,1028,1927,0.0,0.0,0,0,3,1950,0,6,1927.0,0,0.0
228000.0,415,11228,499.0,1080.0,2097,678.0,59.0,1080,1993,0.0,50.0,187,196,12,1993,1017,5,1993.0,0,531.0
181134.0,416,8899,1316.0,1340.0,1340,396.0,73.0,1340,2007,0.0,24.0,30,100,8,2007,0,5,2007.0,0,0.0
149500.0,417,7844,463.0,672.0,1400,440.0,74.0,672,1978,203.0,209.0,0,0,3,1978,728,7,1978.0,0,0.0
239000.0,418,22420,242.0,1370.0,2624,864.0,86.0,1370,1918,0.0,1128.0,0,0,11,1950,1254,6,1918.0,0,0.0
126000.0,419,8160,444.0,756.0,1134,240.0,60.0,756,1940,0.0,312.0,0,0,4,1950,378,6,1940.0,0,0.0
142000.0,420,8450,281.0,1056.0,1056,304.0,65.0,1056,1968,0.0,775.0,85,0,7,1968,0,6,1968.0,0,0.0
206300.0,421,7060,35.0,1344.0,1344,784.0,78.0,1344,1997,200.0,1309.0,0,0,11,1998,0,5,1997.0,0,0.0
215000.0,422,16635,356.0,1602.0,1602,529.0,69.30579531442663,1602,1977,126.0,1246.0,0,240,6,2000,0,7,1977.0,0,0.0
113000.0,423,21750,988.0,988.0,988,520.0,100.0,988,1954,0.0,0.0,0,0,2,1954,0,5,1954.0,0,0.0
315000.0,424,9200,484.0,1470.0,2630,696.0,80.0,1470,1998,473.0,986.0,66,0,6,1998,1160,5,1998.0,0,0.0
139000.0,425,9000,580.0,1196.0,1196,297.0,72.0,1196,1956,74.0,616.0,44,0,5,1956,0,5,1956.0,0,0.0
135000.0,426,3378,651.0,651.0,1389,240.0,60.0,707,1946,0.0,0.0,0,0,9,1992,682,8,1947.0,0,0.0
275000.0,427,12800,0.0,1518.0,1644,569.0,69.30579531442663,1644,1989,145.0,1518.0,0,80,8,1989,0,5,1989.0,396,0.0
109008.0,428,8593,619.0,907.0,907,352.0,77.0,907,1957,0.0,288.0,0,0,7,1957,0,6,1964.0,0,0.0
195400.0,429,6762,544.0,1208.0,1208,628.0,64.0,1208,2007,108.0,664.0,54,105,9,2007,0,5,2007.0,0,0.0
175000.0,430,11457,387.0,1392.0,1412,576.0,130.0,1412,1988,0.0,1005.0,0,0,3,1988,0,5,1988.0,0,0.0
85400.0,431,1680,96.0,483.0,987,264.0,21.0,483,1971,232.0,387.0,0,0,7,1971,504,5,1971.0,0,0.0
79900.0,432,5586,901.0,901.0,1198,0.0,60.0,1088,1920,0.0,0.0,98,0,9,1998,110,7,0.0,0,0.0
122500.0,433,1920,294.0,765.0,1365,440.0,24.0,765,1971,376.0,471.0,36,240,8,1971,600,5,1971.0,0,0.0
181000.0,434,10839,926.0,926.0,1604,470.0,100.0,926,1997,0.0,0.0,36,0,7,1998,678,5,1997.0,0,0.0
81000.0,435,1890,135.0,630.0,630,0.0,21.0,630,1972,0.0,495.0,0,88,6,1972,0,7,0.0,0,0.0
212000.0,436,10667,70.0,799.0,1661,550.0,43.0,827,1996,0.0,385.0,61,158,4,1996,834,6,1996.0,0,344.0
116000.0,437,4400,648.0,648.0,1118,440.0,40.0,734,1920,0.0,0.0,0,0,10,1950,384,8,1990.0,0,0.0
119000.0,438,6000,884.0,884.0,904,180.0,50.0,904,1926,0.0,0.0,0,0,1,2004,0,7,1926.0,0,0.0
90350.0,439,4280,75.0,440.0,694,352.0,40.0,694,1913,0.0,365.0,0,0,3,2002,0,6,1990.0,0,0.0
110000.0,440,12354,684.0,684.0,1196,528.0,67.0,684,1920,0.0,0.0,46,0,8,2000,512,8,2005.0,0,0.0
555000.0,441,15431,788.0,3094.0,2402,672.0,105.0,2402,2008,200.0,1767.0,72,0,4,2008,0,5,2008.0,170,539.0
118000.0,442,12108,1307.0,1440.0,1440,0.0,92.0,1440,1955,270.0,133.0,0,0,9,1955,0,4,0.0,0,0.0
162900.0,443,6240,1078.0,1078.0,1573,360.0,52.0,1128,1930,0.0,0.0,0,0,6,1992,445,7,1930.0,0,0.0
172500.0,444,3922,1258.0,1258.0,1258,648.0,53.0,1258,2006,72.0,0.0,16,144,6,2007,0,5,2007.0,0,0.0
210000.0,445,8750,273.0,915.0,1908,493.0,70.0,933,1994,0.0,642.0,133,144,7,1995,975,5,1994.0,0,0.0
127500.0,446,9855,1436.0,1436.0,1689,480.0,73.0,1689,1956,0.0,0.0,0,0,11,1956,0,5,1956.0,0,0.0
190000.0,447,16492,557.0,1517.0,1888,578.0,137.0,1888,1966,0.0,247.0,0,0,6,2002,0,6,1966.0,0,713.0
199900.0,448,11214,930.0,930.0,1886,431.0,69.30579531442663,956,1998,0.0,0.0,0,89,7,1999,930,5,1998.0,0,0.0
119500.0,449,8600,780.0,780.0,1376,198.0,50.0,780,1937,0.0,0.0,0,0,6,1950,596,6,1937.0,0,0.0
120000.0,450,6000,318.0,649.0,1183,308.0,50.0,679,1948,0.0,331.0,176,0,6,2002,504,7,1981.0,0,0.0
110000.0,451,5684,813.0,813.0,813,270.0,70.0,813,1930,0.0,0.0,113,0,6,2005,0,8,1932.0,0,0.0
280000.0,452,70761,878.0,1533.0,1533,576.0,62.0,1533,1975,0.0,655.0,54,200,12,1975,0,5,1975.0,0,0.0
204000.0,453,9303,130.0,872.0,1756,422.0,69.30579531442663,888,1996,42.0,742.0,122,144,7,1997,868,5,1996.0,0,0.0
210000.0,454,9000,768.0,768.0,1590,676.0,75.0,786,2008,0.0,0.0,30,0,6,2008,804,5,2008.0,0,0.0
188000.0,455,9297,122.0,1728.0,1728,560.0,63.0,1728,1976,0.0,1606.0,0,0,7,1976,0,5,1976.0,0,0.0
175500.0,456,9600,326.0,1242.0,1242,528.0,80.0,1242,1973,320.0,916.0,0,0,9,1973,0,6,1973.0,0,0.0
98000.0,457,4571,624.0,624.0,1344,513.0,34.0,624,1916,0.0,0.0,0,0,5,1950,720,5,1916.0,0,0.0
256000.0,458,53227,248.0,1364.0,1663,529.0,69.30579531442663,1663,1954,0.0,1116.0,137,224,3,1994,0,6,1954.0,0,0.0
161000.0,459,5100,588.0,588.0,1666,228.0,69.30579531442663,833,1925,0.0,0.0,63,192,6,1996,833,7,1925.0,0,0.0
110000.0,460,7015,524.0,709.0,1203,352.0,69.30579531442663,979,1950,161.0,185.0,0,0,7,1950,224,4,1950.0,0,0.0
263435.0,461,8004,288.0,832.0,1935,552.0,75.0,832,2009,110.0,544.0,150,0,12,2009,1103,5,2009.0,0,0.0
155000.0,462,7200,0.0,560.0,1135,576.0,60.0,575,1936,0.0,350.0,0,256,4,2007,560,9,1971.0,0,210.0
62383.0,463,8281,0.0,864.0,864,360.0,60.0,864,1965,0.0,553.0,0,0,12,1965,0,5,1965.0,0,311.0
188700.0,464,11988,389.0,715.0,1660,240.0,74.0,849,1934,0.0,326.0,0,0,8,1995,811,7,1939.0,0,0.0
124000.0,465,8430,424.0,1040.0,1040,0.0,60.0,1040,1978,136.0,616.0,0,0,8,1978,0,5,0.0,0,0.0
178740.0,466,3072,1375.0,1375.0,1414,398.0,69.30579531442663,1414,2004,18.0,0.0,20,144,5,2004,0,5,2004.0,0,0.0
167000.0,467,10628,499.0,1277.0,1277,526.0,85.0,1277,1970,0.0,778.0,0,0,4,1970,0,5,1970.0,176,0.0
146500.0,468,9480,342.0,728.0,1644,312.0,79.0,888,1942,224.0,386.0,0,168,6,1995,756,7,1942.0,0,0.0
250000.0,469,11428,1626.0,1626.0,1634,866.0,98.0,1634,2006,248.0,0.0,44,0,5,2006,0,5,2006.0,0,0.0
187000.0,470,9291,406.0,832.0,1710,506.0,76.0,832,1993,120.0,426.0,70,144,6,1993,878,5,1993.0,0,0.0
212000.0,471,6820,0.0,1488.0,1502,528.0,69.30579531442663,1502,1985,0.0,368.0,54,0,6,1985,0,5,1985.0,140,1120.0
190000.0,472,11952,808.0,808.0,1969,534.0,92.0,1161,1977,0.0,0.0,0,0,11,1977,808,6,1977.0,276,0.0
148000.0,473,3675,88.0,547.0,1072,525.0,35.0,1072,2005,80.0,459.0,28,0,6,2005,0,5,2005.0,0,0.0
440000.0,474,14977,626.0,1976.0,1976,908.0,110.0,1976,2006,304.0,1350.0,63,250,7,2007,0,5,2006.0,0,0.0
251000.0,475,5330,298.0,1494.0,1652,499.0,41.0,1652,2000,0.0,1196.0,48,96,8,2000,0,5,2000.0,0,0.0
132500.0,476,8480,340.0,970.0,970,624.0,80.0,970,1963,0.0,630.0,24,0,7,1963,0,6,1996.0,192,0.0
208900.0,477,13125,484.0,1478.0,1493,508.0,75.0,1493,1997,215.0,994.0,39,140,4,1998,0,5,1997.0,0,0.0
380000.0,478,13693,2153.0,2153.0,2643,694.0,105.0,2069,2006,772.0,0.0,84,414,3,2006,574,5,2006.0,0,0.0
297000.0,479,10637,417.0,1705.0,1718,826.0,79.0,1718,2007,336.0,1288.0,44,208,9,2008,0,5,2007.0,0,0.0
89471.0,480,5925,739.0,907.0,1131,672.0,50.0,1131,1937,435.0,168.0,72,0,3,2000,0,7,1995.0,0,0.0
326000.0,481,16033,572.0,1833.0,1850,772.0,98.0,1850,2004,378.0,1261.0,112,519,3,2005,0,5,2004.0,0,0.0
374000.0,482,11846,225.0,1792.0,1792,874.0,72.0,1792,2003,562.0,1567.0,49,206,8,2004,0,5,2003.0,0,0.0
155000.0,483,2500,611.0,910.0,1826,164.0,50.0,916,1915,0.0,299.0,0,0,6,2005,910,8,1915.0,0,0.0
164000.0,484,4500,319.0,1216.0,1216,402.0,32.0,1216,1998,116.0,897.0,125,0,5,1998,0,5,1998.0,0,0.0
132500.0,485,7758,411.0,999.0,999,264.0,69.30579531442663,999,1962,0.0,588.0,132,0,3,2001,0,7,1963.0,0,0.0
147000.0,486,9600,506.0,1113.0,1113,264.0,80.0,1113,1950,0.0,607.0,80,0,7,2007,0,7,1950.0,0,0.0
156000.0,487,10289,237.0,1073.0,1073,515.0,79.0,1073,1965,168.0,836.0,0,0,6,1965,0,7,1965.0,0,0.0
175000.0,488,12243,486.0,1484.0,1484,487.0,70.0,1484,1971,0.0,998.0,0,224,2,1971,0,6,1971.0,180,0.0
160000.0,489,10800,290.0,954.0,2414,520.0,60.0,1766,1900,0.0,664.0,0,142,5,1970,648,4,1970.0,0,0.0
86000.0,490,1526,115.0,630.0,630,286.0,21.0,630,1970,0.0,515.0,0,0,5,2002,0,8,1970.0,0,0.0
115000.0,491,2665,264.0,264.0,1304,336.0,69.30579531442663,616,1976,0.0,0.0,24,141,6,1976,688,6,1976.0,0,0.0
133000.0,492,9490,238.0,806.0,1578,240.0,79.0,958,1941,0.0,403.0,0,0,8,1950,620,7,1941.0,0,165.0
172785.0,493,15578,728.0,728.0,1456,429.0,105.0,728,2006,0.0,0.0,0,0,5,2006,728,5,2006.0,0,0.0
155000.0,494,7931,363.0,1269.0,1269,308.0,70.0,1269,1960,0.0,374.0,0,0,6,1960,0,6,1964.0,0,532.0
91300.0,495,5784,190.0,190.0,886,273.0,50.0,886,1938,0.0,0.0,20,144,12,1996,0,8,1938.0,0,0.0
34900.0,496,7879,225.0,720.0,720,0.0,60.0,720,1920,0.0,495.0,523,0,11,1950,0,5,0.0,0,0.0
430000.0,497,12692,1969.0,3200.0,3228,546.0,69.30579531442663,3228,1992,0.0,1231.0,75,264,5,1993,0,5,1992.0,0,0.0
184000.0,498,9120,697.0,1026.0,1820,240.0,60.0,1133,1925,0.0,329.0,100,0,6,1950,687,6,1925.0,0,0.0
130000.0,499,7800,414.0,864.0,899,288.0,65.0,899,1967,89.0,450.0,0,64,6,2004,0,7,1967.0,0,0.0
120000.0,500,7535,522.0,912.0,912,297.0,70.0,912,1958,0.0,111.0,285,12,6,1985,0,7,1958.0,0,279.0
113000.0,501,1890,316.0,672.0,1218,264.0,21.0,672,1973,285.0,356.0,28,144,5,1973,546,5,1973.0,0,0.0
226700.0,502,9803,466.0,866.0,1768,603.0,75.0,866,2005,0.0,400.0,108,0,2,2005,902,5,2005.0,0,0.0
140000.0,503,9170,420.0,1214.0,1214,461.0,70.0,1214,1965,0.0,698.0,0,0,4,1965,0,7,1965.0,0,96.0
289000.0,504,15602,254.0,1501.0,1801,484.0,100.0,1801,1959,0.0,1247.0,54,0,3,1997,0,8,1959.0,161,0.0
147000.0,505,2308,103.0,855.0,1322,440.0,24.0,855,1974,0.0,257.0,0,260,6,1974,467,5,1974.0,0,495.0
124500.0,506,7596,960.0,960.0,1960,400.0,60.0,960,1952,360.0,0.0,0,0,7,1952,1000,5,1952.0,0,0.0
215000.0,507,9554,397.0,777.0,1911,471.0,80.0,1065,1993,125.0,380.0,81,182,9,1994,846,5,1993.0,0,0.0
208300.0,508,7862,1191.0,1218.0,1218,676.0,75.0,1218,2009,0.0,27.0,102,0,9,2009,0,5,2009.0,0,0.0
161000.0,509,9600,548.0,689.0,1378,360.0,60.0,689,1928,0.0,141.0,0,0,10,2005,689,9,1928.0,0,0.0
124500.0,510,9600,50.0,1041.0,1041,270.0,80.0,1041,1959,132.0,991.0,88,224,7,1959,0,6,1959.0,0,0.0
164900.0,511,14559,178.0,1008.0,1363,288.0,75.0,1363,1951,70.0,650.0,42,324,6,2000,0,7,1951.0,168,180.0
202665.0,512,6792,1368.0,1368.0,1368,474.0,40.0,1368,2005,94.0,0.0,35,132,3,2006,0,5,2005.0,0,0.0
129900.0,513,9100,169.0,864.0,864,624.0,70.0,864,1958,0.0,521.0,0,0,7,1958,0,5,1964.0,0,174.0
134000.0,514,9187,748.0,1084.0,1080,484.0,71.0,1080,1983,0.0,336.0,0,120,6,1983,0,5,1983.0,0,0.0
96500.0,515,10594,768.0,768.0,789,200.0,55.0,789,1926,0.0,0.0,0,0,6,1950,0,5,1926.0,0,0.0
402861.0,516,12220,570.0,2006.0,2020,900.0,94.0,2020,2009,305.0,1436.0,54,156,9,2009,0,5,2009.0,0,0.0
158000.0,517,10448,689.0,689.0,2119,583.0,69.30579531442663,1378,1972,333.0,0.0,104,0,8,1972,741,6,1972.0,0,0.0
265000.0,518,10208,1264.0,1264.0,2344,889.0,79.0,1277,1996,921.0,0.0,0,220,7,1997,1067,5,1996.0,0,0.0
211000.0,519,9531,88.0,794.0,1796,546.0,69.30579531442663,882,1998,0.0,706.0,36,0,5,1998,914,5,1998.0,0,0.0
234000.0,520,10918,1276.0,1276.0,2080,282.0,53.0,1276,1926,0.0,0.0,0,0,6,2004,804,9,1926.0,145,0.0
106250.0,521,10800,0.0,0.0,1294,0.0,60.0,694,1900,0.0,0.0,114,220,8,2000,600,7,0.0,0,0.0
150000.0,522,11988,467.0,1244.0,1244,336.0,90.0,1244,1957,0.0,777.0,40,0,5,1957,0,6,1957.0,0,0.0
159000.0,523,5000,605.0,1004.0,1664,420.0,50.0,1004,1947,0.0,399.0,24,0,10,1950,660,7,1950.0,0,0.0
184750.0,524,40094,878.0,3138.0,4676,884.0,130.0,3138,2007,762.0,2260.0,406,208,10,2008,1538,5,2007.0,0,0.0
315750.0,525,11787,660.0,1379.0,2398,834.0,95.0,1383,1996,594.0,719.0,60,239,8,1997,1015,5,1996.0,0,0.0
176000.0,526,7500,1257.0,1257.0,1266,453.0,62.0,1266,2005,0.0,0.0,144,38,4,2005,0,5,2005.0,0,0.0
132000.0,527,13300,551.0,928.0,928,252.0,70.0,928,1956,0.0,377.0,0,261,6,2000,0,7,1956.0,0,0.0
446261.0,528,14948,122.0,1452.0,2713,858.0,67.0,1476,2008,268.0,1330.0,66,126,11,2008,1237,5,2008.0,0,0.0
86000.0,529,9098,180.0,528.0,605,0.0,58.0,605,1920,0.0,348.0,0,0,7,2002,0,7,0.0,0,0.0
200624.0,530,32668,816.0,2035.0,2515,484.0,69.30579531442663,2515,1957,0.0,1219.0,0,0,3,1975,0,3,1975.0,0,0.0
175000.0,531,10200,678.0,1461.0,1509,600.0,85.0,1509,1988,219.0,783.0,0,224,8,1989,0,5,1988.0,0,0.0
128000.0,532,6155,611.0,611.0,1362,502.0,60.0,751,1920,0.0,0.0,0,0,6,1999,611,8,1920.0,0,0.0
107500.0,533,7200,0.0,0.0,827,392.0,60.0,827,1955,0.0,0.0,0,0,4,2007,0,7,1967.0,0,0.0
39300.0,534,5000,0.0,0.0,334,0.0,50.0,334,1946,0.0,0.0,0,0,1,1950,0,3,0.0,0,0.0
178000.0,535,9056,707.0,707.0,1414,403.0,74.0,707,2004,0.0,0.0,35,100,10,2004,707,5,2004.0,0,0.0
107500.0,536,7000,148.0,1117.0,1347,0.0,70.0,820,1910,0.0,969.0,0,85,1,1991,527,7,0.0,0,0.0
188000.0,537,8924,880.0,880.0,1724,527.0,57.0,880,1998,0.0,0.0,155,120,7,1999,844,5,1998.0,0,0.0
111250.0,538,12735,264.0,864.0,864,576.0,69.30579531442663,864,1972,0.0,600.0,0,216,4,1972,0,5,1980.0,0,0.0
158000.0,539,11553,378.0,1051.0,1159,336.0,69.30579531442663,1159,1968,188.0,673.0,0,466,7,1968,0,5,1968.0,0,0.0
272000.0,540,11423,223.0,1581.0,1601,670.0,69.30579531442663,1601,2001,479.0,1358.0,0,180,5,2002,0,5,2001.0,0,0.0
315000.0,541,14601,578.0,1838.0,1838,765.0,85.0,1838,2006,584.0,1260.0,68,270,3,2006,0,5,2006.0,0,0.0
248000.0,542,11000,969.0,969.0,2285,648.0,69.30579531442663,997,2000,72.0,0.0,56,0,6,2000,1288,5,2000.0,0,0.0
213250.0,543,10140,379.0,1650.0,1680,583.0,78.0,1680,1998,0.0,144.0,73,78,6,1999,0,5,1998.0,0,1127.0
133000.0,544,4058,0.0,723.0,767,367.0,34.0,767,1998,182.0,584.0,40,120,6,1998,0,5,1998.0,0,139.0
179665.0,545,17104,100.0,654.0,1496,426.0,58.0,664,2006,0.0,554.0,24,100,9,2006,832,5,2006.0,0,0.0
229000.0,546,13837,0.0,1204.0,2183,786.0,69.30579531442663,1377,1988,178.0,1002.0,0,0,2,1988,806,5,1988.0,0,202.0
210000.0,547,8737,765.0,1065.0,1635,440.0,70.0,915,1923,0.0,300.0,38,0,5,1950,720,7,1950.0,0,0.0
129500.0,548,7244,149.0,768.0,768,624.0,54.0,768,1970,0.0,619.0,0,104,4,1970,0,7,1987.0,0,0.0
125000.0,549,8235,0.0,825.0,825,720.0,49.0,825,1955,0.0,180.0,50,140,6,1995,0,7,1963.0,0,645.0
263000.0,550,9375,912.0,912.0,2094,615.0,75.0,912,2003,0.0,0.0,182,182,11,2004,1182,5,2003.0,0,0.0
140000.0,551,4043,510.0,1069.0,1069,440.0,53.0,1069,1977,0.0,559.0,55,0,10,1977,0,6,1977.0,200,0.0
112500.0,552,6000,620.0,928.0,928,288.0,50.0,928,1957,0.0,308.0,0,0,6,1957,0,6,1957.0,0,0.0
255500.0,553,11146,1709.0,1709.0,1717,908.0,87.0,1717,2006,250.0,0.0,39,169,7,2006,0,5,2006.0,0,0.0
108000.0,554,8777,0.0,0.0,1126,520.0,67.0,1126,1949,0.0,0.0,96,0,5,2003,0,5,2002.0,0,0.0
284000.0,555,10625,132.0,998.0,2046,871.0,85.0,1006,2003,292.0,866.0,62,320,8,2004,1040,5,2003.0,0,0.0
113000.0,556,6380,993.0,993.0,1048,280.0,58.0,1048,1922,0.0,0.0,0,0,8,1950,0,6,1922.0,0,0.0
141000.0,557,14850,197.0,1092.0,1092,299.0,69.0,1092,1957,0.0,895.0,0,268,5,1957,0,5,1957.0,122,0.0
108000.0,558,11040,0.0,637.0,1336,570.0,60.0,897,1920,0.0,637.0,47,0,9,1950,439,6,1994.0,0,0.0
175000.0,559,21872,125.0,729.0,1446,406.0,57.0,729,1996,0.0,604.0,22,264,8,1997,717,5,1996.0,0,0.0
234000.0,560,3196,1374.0,1374.0,1557,420.0,69.30579531442663,1557,2003,18.0,0.0,20,143,10,2004,0,5,2003.0,0,0.0
121500.0,561,11341,90.0,1392.0,1392,528.0,69.30579531442663,1392,1957,180.0,1302.0,0,0,5,1996,0,6,1957.0,95,0.0
170000.0,562,10010,195.0,1389.0,1389,418.0,77.0,1389,1974,0.0,1071.0,38,240,4,1975,0,5,1975.0,0,123.0
108000.0,563,13907,706.0,996.0,996,0.0,63.0,996,1940,0.0,290.0,0,144,7,1969,0,6,0.0,0,0.0
185000.0,564,21780,1163.0,1163.0,1674,396.0,66.0,1163,1918,0.0,0.0,36,72,7,1950,511,7,1955.0,144,0.0
268000.0,565,13346,367.0,1095.0,2295,590.0,69.30579531442663,1166,1992,0.0,728.0,40,0,7,2000,1129,5,1992.0,0,0.0
128000.0,566,6858,806.0,806.0,1647,216.0,66.0,841,1915,0.0,0.0,66,0,5,1950,806,4,1920.0,0,0.0
325000.0,567,11198,1122.0,1122.0,2504,656.0,77.0,1134,2005,245.0,0.0,39,144,6,2007,1370,5,2005.0,0,0.0
214000.0,568,10171,1515.0,1517.0,1535,532.0,70.0,1535,2004,168.0,2.0,0,0,3,2004,0,5,2004.0,0,0.0
316600.0,569,12327,55.0,1496.0,2132,612.0,79.0,1496,1983,0.0,1441.0,40,349,9,2009,636,8,1983.0,0,0.0
135960.0,570,7032,0.0,943.0,943,600.0,69.30579531442663,943,1979,0.0,943.0,0,42,12,1979,0,5,1979.0,0,0.0
142600.0,571,13101,1497.0,1728.0,1728,576.0,74.0,1728,1965,108.0,231.0,0,0,11,1965,0,5,1987.0,0,0.0
120000.0,572,7332,450.0,864.0,864,288.0,60.0,864,1959,207.0,414.0,0,168,10,1959,0,6,1959.0,0,0.0
224500.0,573,13159,846.0,846.0,1692,650.0,83.0,846,2009,0.0,0.0,114,208,7,2009,846,5,2009.0,0,0.0
170000.0,574,9967,384.0,384.0,1430,400.0,76.0,774,2000,0.0,0.0,0,100,12,2000,656,5,2000.0,0,0.0
139000.0,575,10500,23.0,372.0,1109,288.0,70.0,576,1971,82.0,349.0,0,35,12,2005,533,7,1971.0,0,0.0
118500.0,576,8480,390.0,832.0,1216,336.0,80.0,832,1947,0.0,442.0,0,158,10,1950,384,5,1947.0,0,0.0
145000.0,577,6292,861.0,861.0,1477,216.0,52.0,877,1928,0.0,0.0,50,0,8,1950,600,7,1928.0,0,0.0
164500.0,578,11777,285.0,1164.0,1320,564.0,96.0,1320,1966,97.0,328.0,68,160,5,1966,0,6,1966.0,0,551.0
146000.0,579,3604,689.0,689.0,1392,540.0,34.0,703,2007,0.0,0.0,102,0,2,2007,689,5,2007.0,0,0.0
131500.0,580,12150,1050.0,1050.0,1795,352.0,81.0,1050,1954,335.0,0.0,0,0,11,1954,745,5,1954.0,0,0.0
181900.0,581,14585,331.0,1144.0,1429,572.0,69.30579531442663,1429,1960,85.0,594.0,110,216,6,1987,0,6,1960.0,0,219.0
253293.0,582,12704,2042.0,2042.0,2042,1390.0,98.0,2042,2008,306.0,0.0,90,0,8,2009,0,5,2009.0,0,0.0
118500.0,583,11841,0.0,816.0,816,0.0,81.0,816,1990,104.0,816.0,32,0,5,1990,0,5,0.0,0,0.0
325000.0,584,13500,1237.0,1237.0,2775,880.0,75.0,1521,1893,0.0,0.0,502,105,7,2000,1254,9,1988.0,0,0.0
133000.0,585,6120,884.0,884.0,1573,240.0,51.0,989,1935,0.0,0.0,0,0,7,1995,584,7,1935.0,120,0.0
369900.0,586,11443,408.0,1868.0,2028,880.0,88.0,2028,2005,208.0,1460.0,66,326,3,2006,0,5,2005.0,0,0.0
130000.0,587,10267,0.0,816.0,838,275.0,55.0,838,1918,0.0,210.0,0,0,5,2000,0,7,1961.0,0,606.0
137000.0,588,8740,168.0,840.0,860,528.0,74.0,860,1982,0.0,672.0,0,0,7,1982,0,6,1996.0,0,0.0
143000.0,589,25095,113.0,1437.0,1473,452.0,65.0,1473,1968,0.0,1324.0,48,0,6,2003,0,8,1968.0,60,0.0
79500.0,590,9100,742.0,742.0,935,308.0,50.0,779,1930,0.0,0.0,0,0,8,1960,0,6,1988.0,0,0.0
185900.0,591,8320,280.0,770.0,1582,520.0,64.0,770,2004,0.0,490.0,45,0,9,2004,812,5,2004.0,0,0.0
451950.0,592,13478,384.0,1722.0,2296,842.0,97.0,1728,2008,420.0,1338.0,274,382,6,2008,568,5,2008.0,0,0.0
138000.0,593,6600,0.0,816.0,816,816.0,60.0,816,1982,0.0,816.0,0,0,6,2003,0,8,1985.0,0,0.0
140000.0,594,4435,163.0,848.0,848,420.0,69.30579531442663,848,2003,170.0,685.0,0,140,5,2003,0,5,2003.0,0,0.0
110000.0,595,7990,924.0,924.0,924,280.0,88.0,924,1975,0.0,0.0,0,0,4,1975,0,6,1981.0,0,0.0
319000.0,596,11302,392.0,1814.0,1826,758.0,69.0,1826,2005,238.0,1422.0,75,180,8,2006,0,5,2005.0,120,0.0
114504.0,597,3600,684.0,684.0,1368,216.0,60.0,684,1910,0.0,0.0,158,0,10,1993,684,7,1930.0,0,0.0
194201.0,598,3922,1258.0,1258.0,1402,648.0,53.0,1402,2006,72.0,0.0,16,120,2,2007,0,5,2006.0,0,0.0
217500.0,599,12984,0.0,1430.0,1647,621.0,80.0,1647,1977,459.0,1283.0,0,0,3,1977,0,6,1977.0,0,147.0
151000.0,600,1950,23.0,716.0,1556,452.0,24.0,716,1980,0.0,81.0,0,161,7,1980,840,6,1980.0,0,612.0
275000.0,601,10927,512.0,1058.0,1904,736.0,74.0,1058,2005,280.0,546.0,60,179,6,2005,846,5,2003.0,0,0.0
141000.0,602,9000,780.0,780.0,1375,544.0,50.0,780,1937,0.0,0.0,162,0,12,1950,595,6,1979.0,126,0.0
220000.0,603,10041,119.0,908.0,1915,506.0,80.0,927,1992,0.0,789.0,150,120,2,1992,988,5,1992.0,0,0.0
151000.0,604,3182,600.0,600.0,1200,480.0,30.0,600,2004,0.0,0.0,172,0,6,2005,600,5,2004.0,0,0.0
221000.0,605,12803,572.0,1494.0,1494,530.0,88.0,1494,2002,99.0,922.0,36,192,9,2002,0,5,2002.0,0,0.0
205000.0,606,13600,314.0,768.0,1986,486.0,85.0,1186,1965,176.0,454.0,42,0,10,1990,800,6,1965.0,189,0.0
152000.0,607,12464,308.0,1040.0,1040,576.0,82.0,1040,1996,0.0,732.0,0,168,11,1996,0,5,2000.0,0,0.0
