OverallQual,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,FireplaceQu,GarageFinish,GarageCars,GarageArea,SalePrice
5,1965,1965,3.0,3.0,1214.0,1214,1214,1,3.0,6,0.0,1.0,2.0,461.0,140000.0
7,1959,1997,3.0,3.0,1501.0,1801,1801,2,3.0,6,3.0,3.0,2.0,484.0,289000.0
6,1974,1974,3.0,3.0,855.0,855,1322,2,3.0,6,2.0,1.0,2.0,440.0,147000.0
5,1952,1952,3.0,3.0,960.0,960,1960,2,3.0,10,0.0,1.0,2.0,400.0,124500.0
8,1993,1994,4.0,4.0,777.0,1065,1911,2,4.0,8,3.0,2.0,2.0,471.0,215000.0
6,2009,2009,4.0,4.0,1218.0,1218,1218,2,4.0,4,0.0,3.0,2.0,676.0,208300.0
7,1928,2005,3.0,3.0,689.0,689,1378,2,4.0,7,4.0,1.0,2.0,360.0,161000.0
5,1959,1959,3.0,3.0,1041.0,1041,1041,1,3.0,6,0.0,2.0,1.0,270.0,124500.0
5,1951,2000,4.0,3.0,1008.0,1363,1363,1,3.0,6,3.0,1.0,1.0,288.0,164900.0
7,2005,2006,4.0,4.0,1368.0,1368,1368,2,4.0,6,4.0,2.0,2.0,474.0,202665.0
5,1958,1958,3.0,3.0,864.0,864,864,1,3.0,5,0.0,1.0,2.0,624.0,129900.0
6,1983,1983,3.0,3.0,1084.0,1080,1080,1,3.0,5,0.0,1.0,2.0,484.0,134000.0
5,1926,1950,3.0,3.0,768.0,789,789,1,3.0,5,0.0,1.0,1.0,200.0,96500.0
10,2009,2009,5.0,5.0,2006.0,2020,2020,2,5.0,9,4.0,3.0,3.0,900.0,402861.0
6,1972,1972,3.0,3.0,689.0,1378,2119,2,3.0,7,3.0,2.0,2.0,583.0,158000.0
7,1996,1997,4.0,4.0,1264.0,1277,2344,2,4.0,7,3.0,2.0,3.0,889.0,265000.0
6,1998,1998,3.0,4.0,794.0,882,1796,2,3.0,7,0.0,2.0,2.0,546.0,211000.0
7,1926,2004,4.0,4.0,1276.0,1276,2080,1,4.0,9,4.0,1.0,1.0,282.0,234000.0
4,1900,2000,3.0,0.0,0.0,694,1294,2,3.0,7,0.0,0.0,0.0,0.0,106250.0
6,1957,1957,3.0,3.0,1244.0,1244,1244,1,3.0,6,4.0,1.0,1.0,336.0,150000.0
6,1947,1950,3.0,3.0,1004.0,1004,1664,2,3.0,7,4.0,1.0,2.0,420.0,159000.0
10,2007,2008,5.0,5.0,3138.0,3138,4676,3,5.0,11,4.0,3.0,3.0,884.0,184750.0
7,1996,1997,4.0,4.0,1379.0,1383,2398,2,4.0,8,3.0,3.0,3.0,834.0,315750.0
7,2005,2005,4.0,4.0,1257.0,1266,1266,2,4.0,6,3.0,1.0,2.0,453.0,176000.0
5,1956,2000,3.0,4.0,928.0,928,928,1,3.0,4,0.0,1.0,1.0,252.0,132000.0
9,2008,2008,5.0,5.0,1452.0,1476,2713,2,5.0,11,4.0,3.0,3.0,858.0,446261.0
4,1920,2002,3.0,3.0,528.0,605,605,1,3.0,5,0.0,0.0,0.0,0.0,86000.0
6,1957,1975,4.0,3.0,2035.0,2515,2515,3,3.0,9,3.0,2.0,2.0,484.0,200624.0
6,1988,1989,4.0,4.0,1461.0,1509,1509,2,4.0,5,2.0,2.0,2.0,600.0,175000.0
6,1920,1999,3.0,2.0,611.0,751,1362,2,3.0,6,0.0,3.0,2.0,502.0,128000.0
5,1955,2007,3.0,0.0,0.0,827,827,1,3.0,5,1.0,1.0,1.0,392.0,107500.0
1,1946,1950,2.0,0.0,0.0,334,334,1,2.0,2,0.0,0.0,0.0,0.0,39300.0
8,2004,2004,4.0,5.0,707.0,707,1414,2,4.0,6,4.0,3.0,2.0,403.0,178000.0
5,1910,1991,3.0,4.0,1117.0,820,1347,1,3.0,5,0.0,0.0,0.0,0.0,107500.0
7,1998,1999,3.0,4.0,880.0,880,1724,2,4.0,8,0.0,3.0,2.0,527.0,188000.0
4,1972,1972,3.0,3.0,864.0,864,864,1,3.0,5,0.0,1.0,2.0,576.0,111250.0
5,1968,1968,3.0,3.0,1051.0,1159,1159,1,3.0,7,2.0,1.0,1.0,336.0,158000.0
8,2001,2002,4.0,4.0,1581.0,1601,1601,2,4.0,6,3.0,2.0,2.0,670.0,272000.0
9,2006,2006,5.0,5.0,1838.0,1838,1838,2,5.0,8,4.0,3.0,3.0,765.0,315000.0
8,2000,2000,4.0,4.0,969.0,997,2285,2,4.0,8,3.0,3.0,3.0,648.0,248000.0
7,1998,1999,4.0,5.0,1650.0,1680,1680,2,4.0,7,3.0,3.0,2.0,583.0,213250.0
7,1998,1998,3.0,4.0,723.0,767,767,1,3.0,4,0.0,3.0,1.0,367.0,133000.0
7,2006,2006,4.0,4.0,654.0,664,1496,2,4.0,7,4.0,2.0,2.0,426.0,179665.0
7,1988,1988,4.0,4.0,1204.0,1377,2183,2,4.0,9,0.0,1.0,3.0,786.0,229000.0
6,1923,1950,3.0,4.0,1065.0,915,1635,1,3.0,6,4.0,1.0,2.0,440.0,210000.0
5,1970,1970,3.0,4.0,768.0,768,768,1,3.0,5,0.0,1.0,2.0,624.0,129500.0
5,1955,1995,3.0,3.0,825.0,825,825,1,3.0,4,0.0,2.0,2.0,720.0,125000.0
7,2003,2004,4.0,4.0,912.0,912,2094,2,4.0,8,4.0,3.0,2.0,615.0,263000.0
6,1977,1977,3.0,4.0,1069.0,1069,1069,2,3.0,4,0.0,2.0,2.0,440.0,140000.0
5,1957,1957,3.0,3.0,928.0,928,928,1,3.0,5,0.0,3.0,1.0,288.0,112500.0
8,2006,2006,4.0,5.0,1709.0,1717,1717,2,4.0,7,4.0,2.0,3.0,908.0,255500.0
4,1949,2003,3.0,0.0,0.0,1126,1126,2,4.0,5,0.0,3.0,2.0,520.0,108000.0
7,2003,2004,4.0,4.0,998.0,1006,2046,2,4.0,8,4.0,2.0,3.0,871.0,284000.0
5,1922,1950,3.0,3.0,993.0,1048,1048,1,3.0,5,4.0,1.0,1.0,280.0,113000.0
5,1957,1957,3.0,3.0,1092.0,1092,1092,1,3.0,6,3.0,3.0,1.0,299.0,141000.0
4,1920,1950,3.0,3.0,637.0,897,1336,1,3.0,7,0.0,1.0,1.0,570.0,108000.0
7,1996,1997,3.0,4.0,729.0,729,1446,2,3.0,6,3.0,1.0,2.0,406.0,175000.0
7,2003,2004,4.0,4.0,1374.0,1557,1557,2,4.0,7,3.0,3.0,2.0,420.0,234000.0
5,1957,1996,3.0,4.0,1392.0,1392,1392,1,3.0,5,4.0,1.0,2.0,528.0,121500.0
5,1974,1975,3.0,4.0,1389.0,1389,1389,1,3.0,6,3.0,2.0,2.0,418.0,170000.0
5,1940,1969,3.0,3.0,996.0,996,996,1,3.0,6,4.0,0.0,0.0,0.0,108000.0
6,1918,1950,3.0,4.0,1163.0,1163,1674,2,3.0,8,4.0,3.0,2.0,396.0,185000.0
7,1992,2000,4.0,4.0,1095.0,1166,2295,2,4.0,9,3.0,2.0,2.0,590.0,268000.0
6,1915,1950,3.0,4.0,806.0,841,1647,1,2.0,6,0.0,1.0,1.0,216.0,128000.0
9,2005,2007,4.0,4.0,1122.0,1134,2504,2,5.0,11,4.0,3.0,3.0,656.0,325000.0
7,2004,2004,4.0,4.0,1517.0,1535,1535,2,4.0,7,0.0,2.0,2.0,532.0,214000.0
8,1983,2009,4.0,4.0,1496.0,1496,2132,1,4.0,5,4.0,3.0,2.0,612.0,316600.0
5,1979,1979,3.0,4.0,943.0,943,943,1,3.0,4,3.0,1.0,2.0,600.0,135960.0
5,1965,1965,3.0,3.0,1728.0,1728,1728,2,3.0,10,0.0,1.0,2.0,576.0,142600.0
6,1959,1959,3.0,3.0,864.0,864,864,1,4.0,4,0.0,1.0,1.0,288.0,120000.0
7,2009,2009,3.0,5.0,846.0,846,1692,2,4.0,6,0.0,2.0,2.0,650.0,224500.0
7,2000,2000,3.0,4.0,384.0,774,1430,2,3.0,8,3.0,2.0,2.0,400.0,170000.0
5,1971,2005,3.0,3.0,372.0,576,1109,1,3.0,5,0.0,1.0,1.0,288.0,139000.0
5,1947,1950,3.0,3.0,832.0,832,1216,1,3.0,6,0.0,1.0,1.0,336.0,118500.0
7,1928,1950,3.0,3.0,861.0,877,1477,2,3.0,6,4.0,1.0,1.0,216.0,145000.0
5,1966,1966,3.0,3.0,1164.0,1320,1320,1,3.0,6,2.0,2.0,2.0,564.0,164500.0
7,2007,2007,4.0,4.0,689.0,703,1392,2,4.0,5,0.0,1.0,2.0,540.0,146000.0
5,1954,1954,3.0,3.0,1050.0,1050,1795,2,3.0,7,0.0,1.0,1.0,352.0,131500.0
6,1960,1987,3.0,3.0,1144.0,1429,1429,1,4.0,7,4.0,1.0,2.0,572.0,181900.0
8,2008,2009,5.0,5.0,2042.0,2042,2042,2,5.0,8,4.0,2.0,3.0,1390.0,253293.0
6,1990,1990,3.0,4.0,816.0,816,816,1,3.0,5,0.0,0.0,0.0,0.0,118500.0
10,1893,2000,5.0,3.0,1237.0,1521,2775,3,4.0,9,4.0,1.0,2.0,880.0,325000.0
4,1935,1995,3.0,3.0,884.0,989,1573,1,4.0,6,0.0,1.0,1.0,240.0,133000.0
8,2005,2006,4.0,5.0,1868.0,2028,2028,2,4.0,7,4.0,2.0,3.0,880.0,369900.0
6,1918,2000,3.0,3.0,816.0,838,838,1,2.0,5,0.0,3.0,1.0,275.0,130000.0
5,1982,1982,3.0,3.0,840.0,860,860,1,3.0,4,0.0,1.0,2.0,528.0,137000.0
5,1968,2003,3.0,3.0,1437.0,1473,1473,1,5.0,5,4.0,1.0,1.0,452.0,143000.0
5,1930,1960,3.0,3.0,742.0,779,935,1,3.0,4,0.0,1.0,1.0,308.0,79500.0
7,2004,2004,4.0,4.0,770.0,770,1582,2,4.0,6,0.0,2.0,2.0,520.0,185900.0
10,2008,2008,5.0,5.0,1722.0,1728,2296,2,5.0,10,4.0,2.0,3.0,842.0,451950.0
5,1982,2003,3.0,3.0,816.0,816,816,1,3.0,4,0.0,3.0,2.0,816.0,138000.0
6,2003,2003,4.0,4.0,848.0,848,848,1,4.0,4,0.0,3.0,2.0,420.0,140000.0
5,1975,1975,3.0,4.0,924.0,924,924,1,3.0,5,0.0,1.0,1.0,280.0,110000.0
8,2005,2006,4.0,4.0,1814.0,1826,1826,2,4.0,7,3.0,3.0,3.0,758.0,319000.0
6,1910,1993,3.0,3.0,684.0,684,1368,1,3.0,7,0.0,1.0,1.0,216.0,114504.0
7,2006,2007,4.0,5.0,1258.0,1402,1402,0,4.0,7,4.0,3.0,3.0,648.0,194201.0
5,1977,1977,3.0,4.0,1430.0,1647,1647,2,4.0,7,3.0,3.0,2.0,621.0,217500.0
6,1980,1980,3.0,4.0,716.0,716,1556,2,3.0,6,3.0,3.0,2.0,452.0,151000.0
8,2005,2005,4.0,4.0,1058.0,1058,1904,2,5.0,8,4.0,3.0,2.0,736.0,275000.0
6,1937,1950,3.0,3.0,780.0,780,1375,1,4.0,6,4.0,1.0,1.0,544.0,141000.0
8,1992,1992,4.0,4.0,908.0,927,1915,2,4.0,8,3.0,3.0,2.0,506.0,220000.0
7,2004,2005,4.0,4.0,600.0,600,1200,2,4.0,4,0.0,2.0,2.0,480.0,151000.0
7,2002,2002,4.0,4.0,1494.0,1494,1494,2,4.0,6,3.0,2.0,2.0,530.0,221000.0
7,1965,1990,3.0,3.0,768.0,1186,1986,2,3.0,7,2.0,1.0,2.0,486.0,205000.0
5,1996,1996,3.0,4.0,1040.0,1040,1040,1,4.0,6,0.0,1.0,2.0,576.0,152000.0
5,1948,2002,3.0,3.0,896.0,1112,2008,3,5.0,8,0.0,1.0,1.0,230.0,225000.0
8,1934,1998,3.0,4.0,965.0,1940,3194,2,3.0,10,4.0,1.0,2.0,380.0,359100.0
4,1961,1961,3.0,3.0,1029.0,1029,1029,1,3.0,5,0.0,1.0,1.0,261.0,118500.0
9,2000,2000,4.0,5.0,1440.0,1476,2153,2,5.0,8,5.0,3.0,3.0,736.0,313000.0
6,1978,1978,3.0,4.0,1032.0,1032,1032,2,3.0,6,3.0,1.0,2.0,564.0,148000.0
8,2001,2001,4.0,4.0,1299.0,1299,1872,2,5.0,7,3.0,2.0,2.0,531.0,261500.0
5,2007,2007,3.0,4.0,1120.0,1120,1120,1,3.0,6,0.0,0.0,0.0,0.0,147000.0
4,1972,1972,3.0,4.0,630.0,630,630,1,3.0,3,0.0,0.0,0.0,0.0,75500.0
6,1963,1963,3.0,3.0,936.0,1054,1054,1,4.0,6,0.0,2.0,2.0,480.0,137500.0
6,2002,2003,4.0,4.0,783.0,807,1509,2,4.0,7,4.0,3.0,2.0,393.0,183200.0
6,1954,1954,3.0,3.0,832.0,832,832,1,4.0,4,0.0,1.0,2.0,528.0,105500.0
9,2007,2007,5.0,5.0,1822.0,1828,1828,2,4.0,9,4.0,1.0,3.0,774.0,314813.0
8,2003,2003,4.0,4.0,1482.0,1482,2262,2,4.0,10,4.0,3.0,3.0,749.0,305000.0
3,1914,1950,3.0,3.0,864.0,864,864,1,3.0,5,0.0,0.0,0.0,0.0,67000.0
6,1974,1997,3.0,3.0,1522.0,1548,2614,2,3.0,9,3.0,2.0,2.0,624.0,240000.0
5,1977,1977,3.0,3.0,980.0,980,980,1,3.0,6,0.0,1.0,2.0,484.0,135000.0
6,2000,2000,4.0,4.0,756.0,756,1512,2,4.0,4,3.0,1.0,2.0,440.0,168500.0
6,1972,1972,3.0,3.0,732.0,1012,1790,1,3.0,8,3.0,2.0,2.0,484.0,165150.0
6,1962,1962,3.0,3.0,1116.0,1116,1116,1,3.0,5,0.0,1.0,2.0,440.0,160000.0
5,1960,1978,3.0,3.0,978.0,1422,1422,1,3.0,6,3.0,2.0,1.0,286.0,139900.0
6,1955,1972,3.0,3.0,1156.0,1520,1520,1,3.0,7,4.0,2.0,1.0,364.0,153000.0
5,1969,1969,3.0,4.0,1040.0,1040,2080,1,2.0,9,3.0,1.0,2.0,504.0,135000.0
6,1964,1964,3.0,3.0,1248.0,1350,1350,1,3.0,6,0.0,2.0,2.0,520.0,168500.0
5,1880,1991,3.0,2.0,636.0,1089,1750,1,5.0,8,0.0,1.0,1.0,240.0,124000.0
8,2006,2006,4.0,4.0,1554.0,1554,1554,2,4.0,6,4.0,2.0,2.0,627.0,209500.0
7,1977,1977,3.0,3.0,1386.0,1411,1411,2,3.0,6,3.0,3.0,2.0,544.0,82500.0
5,1954,2005,3.0,3.0,1056.0,1056,1056,1,3.0,6,0.0,1.0,1.0,260.0,139400.0
6,1980,1980,3.0,3.0,1056.0,1056,1056,0,3.0,4,0.0,1.0,2.0,576.0,144000.0
6,1914,1995,2.0,3.0,1440.0,1440,3395,2,2.0,14,0.0,0.0,0.0,0.0,200000.0
2,1936,1950,2.0,3.0,264.0,800,800,1,2.0,4,1.0,0.0,0.0,0.0,60000.0
5,1954,1954,3.0,3.0,811.0,811,1387,2,4.0,7,0.0,1.0,1.0,256.0,93000.0
5,1910,1950,3.0,2.0,796.0,796,796,1,3.0,4,0.0,0.0,0.0,0.0,85000.0
8,2006,2006,4.0,4.0,1520.0,1567,1567,2,5.0,7,4.0,3.0,3.0,648.0,264561.0
8,2003,2004,5.0,5.0,1518.0,1518,1518,1,5.0,6,4.0,2.0,2.0,588.0,274000.0
7,2001,2001,4.0,4.0,1057.0,1057,1929,2,4.0,7,3.0,3.0,2.0,650.0,226000.0
8,1972,1995,4.0,4.0,1952.0,2000,2704,2,5.0,9,3.0,3.0,2.0,538.0,345000.0
5,1969,1969,3.0,3.0,780.0,780,1620,2,3.0,7,0.0,3.0,2.0,462.0,152000.0
9,2009,2009,5.0,5.0,1766.0,1766,1766,2,5.0,7,4.0,3.0,3.0,478.0,370878.0
6,1971,1971,3.0,3.0,981.0,981,981,1,3.0,5,0.0,1.0,2.0,576.0,143250.0
5,1950,1950,3.0,0.0,0.0,1048,1048,1,3.0,7,0.0,1.0,2.0,420.0,98300.0
6,1953,1953,3.0,3.0,1094.0,1094,1094,1,3.0,5,4.0,2.0,2.0,495.0,155000.0
6,1966,1966,3.0,3.0,756.0,1051,1839,1,3.0,7,3.0,1.0,2.0,442.0,155000.0
4,1970,1970,3.0,4.0,630.0,630,630,1,3.0,3,0.0,0.0,0.0,0.0,84500.0
7,2007,2007,4.0,4.0,813.0,822,1665,2,4.0,7,0.0,2.0,2.0,562.0,205950.0
4,1940,1950,3.0,3.0,755.0,755,1510,1,3.0,7,4.0,1.0,1.0,296.0,108000.0
7,1996,1996,4.0,4.0,880.0,909,1716,2,4.0,7,3.0,2.0,2.0,512.0,191000.0
6,1906,1995,3.0,3.0,756.0,756,1469,1,3.0,7,0.0,1.0,1.0,216.0,135000.0
8,1995,1995,4.0,4.0,2109.0,2113,2113,2,4.0,7,3.0,3.0,3.0,839.0,350000.0
6,1971,1971,3.0,3.0,525.0,525,1092,1,3.0,6,0.0,1.0,1.0,264.0,88000.0
5,1959,2006,4.0,3.0,1053.0,1053,1053,1,4.0,5,0.0,2.0,1.0,312.0,145500.0
7,1931,2000,3.0,4.0,776.0,851,1502,1,3.0,6,4.0,2.0,1.0,270.0,149000.0
6,1948,1950,3.0,3.0,912.0,912,1458,1,3.0,6,4.0,1.0,1.0,330.0,97500.0
5,1964,1999,3.0,3.0,1486.0,1486,1486,1,3.0,7,0.0,3.0,2.0,480.0,167000.0
7,1976,1976,3.0,4.0,793.0,1142,1935,2,3.0,7,3.0,2.0,2.0,550.0,197900.0
8,1994,2005,4.0,4.0,1629.0,1686,2448,2,4.0,8,3.0,2.0,3.0,711.0,402000.0
6,1968,1968,3.0,2.0,1392.0,1392,1392,1,3.0,5,3.0,2.0,2.0,576.0,110000.0
4,1972,1972,3.0,4.0,1138.0,1181,1181,2,3.0,6,0.0,2.0,2.0,588.0,137500.0
8,2005,2006,4.0,5.0,2077.0,2097,2097,1,5.0,8,5.0,3.0,3.0,1134.0,423000.0
8,2000,2000,4.0,4.0,1406.0,1454,1936,2,4.0,7,3.0,2.0,2.0,504.0,230500.0
6,1965,1979,3.0,4.0,1021.0,1465,2380,2,3.0,7,1.0,1.0,2.0,596.0,129000.0
6,1994,1998,3.0,4.0,1408.0,1679,1679,2,4.0,7,2.0,2.0,2.0,575.0,193500.0
5,1956,1987,3.0,3.0,1188.0,1437,1437,1,3.0,6,3.0,1.0,2.0,576.0,168000.0
4,1922,1950,3.0,2.0,700.0,1180,1180,1,2.0,5,4.0,1.0,1.0,252.0,137500.0
6,2005,2005,4.0,4.0,738.0,738,1476,2,4.0,7,0.0,3.0,2.0,540.0,173500.0
6,1925,1950,3.0,3.0,672.0,697,1369,2,3.0,6,0.0,1.0,1.0,300.0,103600.0
6,1977,1977,4.0,4.0,1208.0,1208,1208,1,3.0,6,3.0,2.0,2.0,546.0,165000.0
6,1957,2004,3.0,3.0,1477.0,1839,1839,2,4.0,7,3.0,3.0,2.0,416.0,257500.0
6,1965,1965,3.0,3.0,1136.0,1136,1136,1,3.0,5,4.0,2.0,1.0,384.0,140000.0
6,1978,1978,3.0,3.0,855.0,855,1441,2,3.0,7,3.0,1.0,2.0,440.0,148500.0
4,1900,1950,3.0,3.0,1095.0,1095,1774,2,3.0,8,0.0,1.0,3.0,779.0,87000.0
5,1924,2006,4.0,3.0,768.0,792,792,1,4.0,5,0.0,1.0,1.0,240.0,109500.0
8,2008,2008,4.0,5.0,2046.0,2046,2046,2,4.0,7,4.0,3.0,3.0,834.0,372500.0
5,1961,1961,3.0,3.0,988.0,988,988,1,3.0,5,0.0,1.0,2.0,572.0,128500.0
6,1980,1980,3.0,4.0,923.0,923,923,2,3.0,5,3.0,2.0,1.0,264.0,143000.0
5,1932,2000,3.0,3.0,793.0,848,1520,1,3.0,6,0.0,1.0,1.0,281.0,159434.0
6,1996,1997,3.0,4.0,1291.0,1291,1291,1,4.0,6,4.0,1.0,2.0,431.0,173000.0
9,2002,2002,4.0,4.0,1626.0,1668,1668,2,4.0,7,3.0,3.0,3.0,702.0,285000.0
7,1998,1998,4.0,4.0,1195.0,1195,1839,2,3.0,7,0.0,3.0,2.0,486.0,221000.0
7,1984,1984,4.0,4.0,1190.0,1190,2090,2,4.0,6,3.0,3.0,2.0,577.0,207500.0
7,2007,2007,4.0,4.0,874.0,874,1761,3,4.0,7,0.0,3.0,2.0,578.0,227875.0
7,2004,2004,4.0,4.0,551.0,551,1102,2,4.0,4,0.0,1.0,2.0,480.0,148800.0
8,2007,2007,4.0,4.0,1419.0,1419,1419,2,4.0,7,4.0,2.0,2.0,567.0,392000.0
6,2005,2006,4.0,4.0,1362.0,1362,1362,2,4.0,6,4.0,2.0,2.0,460.0,194700.0
6,2004,2004,4.0,4.0,848.0,848,848,1,4.0,3,3.0,2.0,2.0,420.0,141000.0
10,1994,1995,5.0,5.0,2444.0,2444,4316,3,5.0,10,5.0,3.0,3.0,832.0,755000.0
7,1989,1990,4.0,4.0,1210.0,1238,2519,2,4.0,9,4.0,2.0,2.0,628.0,335000.0
5,1921,1968,3.0,3.0,1073.0,1073,1073,1,3.0,4,0.0,1.0,1.0,326.0,108480.0
5,1936,1950,3.0,3.0,927.0,1067,1539,1,3.0,5,0.0,1.0,2.0,576.0,141500.0
6,1987,1987,3.0,4.0,1112.0,1137,1137,2,4.0,5,3.0,1.0,2.0,551.0,176000.0
5,1921,1950,3.0,3.0,616.0,616,616,1,3.0,4,0.0,1.0,1.0,205.0,89000.0
5,1952,1952,3.0,5.0,980.0,1148,1148,1,3.0,6,0.0,1.0,1.0,308.0,123500.0
5,1965,2009,3.0,3.0,894.0,894,894,1,3.0,5,4.0,1.0,1.0,336.0,138500.0
7,2004,2004,4.0,4.0,1391.0,1391,1391,2,4.0,5,0.0,2.0,2.0,530.0,196000.0
8,2002,2002,4.0,5.0,1800.0,1800,1800,2,4.0,7,4.0,3.0,3.0,765.0,312500.0
7,1969,1969,3.0,3.0,1164.0,1164,1164,1,3.0,6,0.0,1.0,2.0,528.0,140000.0
8,2006,2006,5.0,5.0,1234.0,1264,2576,2,5.0,10,4.0,3.0,3.0,666.0,361919.0
5,1900,1996,3.0,4.0,360.0,1032,1812,2,4.0,8,1.0,1.0,2.0,672.0,140000.0
7,2004,2005,4.0,4.0,1473.0,1484,1484,2,4.0,7,0.0,2.0,2.0,606.0,213000.0
4,1930,1950,2.0,0.0,0.0,372,1092,2,2.0,7,0.0,0.0,0.0,0.0,55000.0
7,1971,2002,3.0,4.0,1643.0,1824,1824,2,4.0,5,3.0,1.0,2.0,739.0,302000.0
8,2006,2006,4.0,4.0,1324.0,1324,1324,2,4.0,6,4.0,3.0,2.0,550.0,254000.0
7,2007,2007,4.0,4.0,728.0,728,1456,2,4.0,8,4.0,3.0,2.0,400.0,179540.0
5,1966,1966,3.0,3.0,876.0,904,904,1,3.0,6,0.0,1.0,1.0,408.0,109900.0
3,1935,2003,4.0,3.0,270.0,729,729,1,3.0,5,0.0,0.0,0.0,0.0,52000.0
4,1900,1950,3.0,3.0,859.0,859,1178,1,3.0,7,0.0,2.0,1.0,384.0,102776.0
8,1988,1989,4.0,4.0,1228.0,1228,1228,2,4.0,5,4.0,3.0,2.0,472.0,189000.0
4,1970,1970,3.0,3.0,960.0,960,960,1,3.0,6,0.0,1.0,2.0,576.0,129000.0
6,1976,2005,4.0,3.0,725.0,725,1479,2,4.0,6,0.0,2.0,2.0,475.0,130500.0
6,1974,1974,3.0,4.0,1064.0,1350,1350,2,3.0,7,3.0,2.0,2.0,478.0,165000.0
7,1890,1998,3.0,3.0,718.0,1576,2554,1,3.0,8,0.0,1.0,2.0,704.0,159500.0
5,1973,2000,3.0,4.0,1176.0,1178,1178,1,4.0,5,2.0,1.0,2.0,439.0,157000.0
7,1993,1994,4.0,4.0,1311.0,1325,2418,2,4.0,9,3.0,2.0,3.0,983.0,341000.0
5,1969,1969,3.0,4.0,971.0,971,971,1,3.0,5,1.0,1.0,1.0,300.0,128500.0
8,1985,1985,4.0,4.0,1742.0,1742,1742,2,4.0,5,3.0,2.0,2.0,564.0,275000.0
6,2004,2004,4.0,4.0,848.0,848,848,1,4.0,3,0.0,2.0,2.0,420.0,143000.0
4,1970,1970,3.0,3.0,864.0,864,864,1,3.0,5,0.0,1.0,2.0,463.0,124500.0
4,1954,1972,3.0,3.0,941.0,997,1470,2,3.0,7,0.0,1.0,1.0,548.0,135000.0
9,2007,2008,5.0,5.0,1698.0,1698,1698,2,5.0,8,4.0,3.0,3.0,768.0,320000.0
4,1970,1970,3.0,3.0,864.0,864,864,1,4.0,5,0.0,1.0,2.0,660.0,120500.0
6,1988,2007,4.0,4.0,880.0,1680,1680,2,4.0,5,4.0,3.0,2.0,540.0,222000.0
7,2007,2007,4.0,4.0,1232.0,1232,1232,2,4.0,6,0.0,2.0,2.0,632.0,194500.0
5,1958,1958,3.0,3.0,1584.0,1776,1776,2,3.0,9,0.0,1.0,3.0,888.0,110000.0
4,1925,1950,3.0,3.0,780.0,848,1208,1,3.0,5,0.0,1.0,2.0,539.0,103000.0
8,1995,1996,4.0,4.0,1595.0,1616,1616,2,4.0,5,3.0,2.0,2.0,608.0,236500.0
7,2003,2003,4.0,5.0,868.0,1146,1146,2,4.0,6,4.0,3.0,2.0,438.0,187500.0
7,1998,1999,4.0,4.0,1153.0,1153,2031,2,4.0,8,3.0,3.0,2.0,541.0,222500.0
5,1961,1983,3.0,3.0,864.0,1144,1144,1,3.0,6,3.0,2.0,1.0,264.0,131400.0
5,1968,1968,3.0,3.0,948.0,948,948,1,3.0,6,0.0,1.0,1.0,300.0,108000.0
7,1914,1970,3.0,4.0,880.0,880,1768,1,3.0,6,3.0,1.0,2.0,320.0,163000.0
3,1950,1950,3.0,0.0,0.0,1040,1040,2,3.0,6,0.0,1.0,2.0,400.0,93500.0
8,2005,2005,4.0,4.0,893.0,901,1801,2,4.0,8,4.0,3.0,3.0,800.0,239900.0
5,1987,1988,3.0,4.0,1200.0,1200,1200,3,3.0,5,0.0,0.0,0.0,0.0,179000.0
7,2004,2004,4.0,4.0,864.0,864,1728,2,4.0,7,0.0,2.0,2.0,572.0,190000.0
5,1910,2002,3.0,2.0,264.0,768,1432,2,3.0,7,0.0,1.0,2.0,360.0,132000.0
6,1961,1996,3.0,3.0,912.0,912,912,1,4.0,5,0.0,1.0,1.0,288.0,142000.0
7,2000,2001,3.0,4.0,1349.0,1349,1349,2,3.0,6,0.0,1.0,2.0,539.0,179000.0
5,1963,1999,3.0,4.0,520.0,1464,1464,2,3.0,6,3.0,2.0,2.0,480.0,175000.0
8,1993,1993,4.0,4.0,1337.0,1337,1337,2,4.0,5,3.0,2.0,2.0,462.0,180000.0
8,1976,1996,5.0,3.0,1142.0,1175,2715,3,4.0,11,3.0,3.0,2.0,831.0,299800.0
7,2000,2000,4.0,4.0,952.0,980,2256,2,4.0,8,3.0,3.0,2.0,554.0,236000.0
7,1880,2003,4.0,3.0,1240.0,1320,2640,1,4.0,8,4.0,1.0,4.0,864.0,265979.0
7,1996,1996,4.0,4.0,1720.0,1720,1720,2,4.0,7,3.0,3.0,2.0,527.0,260400.0
4,1945,1950,3.0,0.0,0.0,1088,1529,2,3.0,9,0.0,1.0,1.0,240.0,98000.0
4,1910,2004,3.0,3.0,576.0,792,1140,1,3.0,7,0.0,0.0,0.0,0.0,96500.0
7,2003,2003,4.0,4.0,660.0,660,1320,2,4.0,6,0.0,3.0,2.0,400.0,162000.0
6,1997,1997,3.0,4.0,1479.0,1494,1494,2,4.0,6,0.0,2.0,2.0,576.0,217000.0
8,2005,2005,4.0,4.0,1030.0,1038,2098,2,5.0,8,4.0,2.0,3.0,878.0,275500.0
