SalePrice,Id,YrSold,MoSold,LotShape,BsmtFinType1,BsmtExposure,BsmtFullBath,WoodDeckSF,FireplaceQu,Neighborhood_CollgCr,HalfBath,MasVnrType_BrkFace,Fireplaces,LotConfig_Corner,LotConfig_Inside,BsmtUnfSF,GarageFinish,OpenPorchSF,MasVnrType_None,RoofStyle_Hip
175500.0,456,2007,9,1.0,5.0,1.0,0.0,0,3.0,0,1,1,1,0,1,326.0,1.0,0,0,1
98000.0,457,2008,5,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,0,1,624.0,1.0,0,1,0
256000.0,458,2008,3,2.0,4.0,4.0,1.0,224,4.0,0,0,0,2,0,0,248.0,3.0,137,1,0
161000.0,459,2008,6,1.0,1.0,1.0,0.0,192,4.0,0,0,0,1,0,1,588.0,1.0,63,1,1
110000.0,460,2009,7,2.0,2.0,1.0,1.0,0,3.0,0,0,0,1,1,0,524.0,1.0,0,0,0
263435.0,461,2009,12,2.0,6.0,1.0,1.0,0,0.0,0,1,0,0,0,1,288.0,3.0,150,0,0
155000.0,462,2009,4,1.0,5.0,1.0,1.0,256,0.0,0,0,0,0,0,1,0.0,2.0,0,1,0
62383.0,463,2009,12,2.0,3.0,1.0,0.0,0,1.0,0,0,0,1,0,1,0.0,1.0,0,1,0
188700.0,464,2008,8,2.0,2.0,1.0,0.0,0,4.0,0,1,0,1,0,1,389.0,1.0,0,1,1
124000.0,465,2009,8,1.0,3.0,1.0,0.0,0,0.0,1,0,1,0,0,1,424.0,0.0,0,0,0
178740.0,466,2006,5,1.0,1.0,1.0,0.0,144,3.0,0,0,1,1,0,1,1375.0,3.0,20,0,1
167000.0,467,2007,4,1.0,6.0,4.0,1.0,0,1.0,0,0,0,1,0,1,499.0,1.0,0,1,0
146500.0,468,2007,6,1.0,2.0,1.0,0.0,168,4.0,0,1,0,2,0,1,342.0,1.0,0,0,0
250000.0,469,2007,5,2.0,1.0,1.0,0.0,0,4.0,0,0,0,1,0,1,1626.0,2.0,44,0,0
187000.0,470,2008,6,2.0,6.0,1.0,0.0,144,0.0,0,1,1,0,1,0,406.0,2.0,70,0,0
212000.0,471,2010,6,2.0,6.0,3.0,1.0,0,0.0,0,1,0,0,1,0,0.0,2.0,54,1,0
190000.0,472,2007,11,1.0,1.0,1.0,0.0,0,4.0,0,1,0,1,0,1,808.0,2.0,0,1,0
148000.0,473,2008,6,1.0,6.0,4.0,1.0,0,0.0,0,0,1,0,0,1,88.0,2.0,28,0,0
440000.0,474,2007,7,2.0,6.0,4.0,1.0,250,5.0,0,0,1,1,0,1,626.0,2.0,63,0,0
251000.0,475,2007,8,1.0,6.0,3.0,1.0,96,0.0,0,0,0,0,0,1,298.0,2.0,48,1,0
132500.0,476,2007,7,1.0,6.0,1.0,1.0,0,0.0,0,0,0,0,1,0,340.0,1.0,24,1,1
208900.0,477,2008,4,1.0,6.0,4.0,1.0,140,3.0,1,0,1,1,0,1,484.0,3.0,39,0,0
380000.0,478,2007,3,1.0,1.0,3.0,0.0,414,4.0,0,1,1,1,0,1,2153.0,3.0,84,0,1
297000.0,479,2009,9,1.0,6.0,4.0,1.0,208,4.0,1,0,0,1,0,1,417.0,2.0,44,0,1
89471.0,480,2007,3,1.0,3.0,1.0,0.0,0,0.0,0,0,0,0,0,1,739.0,1.0,72,0,1
326000.0,481,2006,3,2.0,6.0,4.0,1.0,519,4.0,0,0,1,1,0,0,572.0,3.0,112,0,1
374000.0,482,2006,8,2.0,6.0,4.0,1.0,206,4.0,0,0,1,1,0,1,225.0,3.0,49,0,1
155000.0,483,2009,6,1.0,5.0,1.0,1.0,0,4.0,0,1,0,1,1,0,611.0,1.0,0,1,0
164000.0,484,2006,5,1.0,6.0,1.0,1.0,0,0.0,0,0,1,0,0,0,319.0,1.0,125,0,1
132500.0,485,2007,3,2.0,5.0,1.0,1.0,0,0.0,0,0,0,0,1,0,411.0,1.0,132,1,0
147000.0,486,2009,7,1.0,5.0,1.0,0.0,0,4.0,0,0,0,1,0,1,506.0,1.0,80,1,0
156000.0,487,2007,6,1.0,5.0,1.0,1.0,0,0.0,0,1,1,0,0,1,237.0,2.0,0,0,1
175000.0,488,2007,2,2.0,5.0,3.0,0.0,224,3.0,0,0,0,1,0,1,486.0,1.0,0,1,0
160000.0,489,2006,5,1.0,4.0,1.0,0.0,142,4.0,0,0,0,1,1,0,290.0,1.0,0,1,0
86000.0,490,2009,5,1.0,6.0,3.0,1.0,0,0.0,0,0,0,0,0,1,115.0,1.0,0,1,0
115000.0,491,2008,6,1.0,1.0,2.0,0.0,141,4.0,0,1,0,1,0,1,264.0,3.0,24,1,0
133000.0,492,2006,8,1.0,4.0,1.0,1.0,0,3.0,0,0,0,2,0,1,238.0,1.0,0,1,0
172785.0,493,2006,5,2.0,1.0,1.0,0.0,0,0.0,0,1,0,0,1,0,728.0,2.0,0,1,0
155000.0,494,2008,6,1.0,4.0,1.0,0.0,0,2.0,0,1,0,1,0,1,363.0,1.0,0,1,0
91300.0,495,2009,12,1.0,1.0,1.0,0.0,144,0.0,0,0,0,0,0,1,190.0,1.0,20,1,0
34900.0,496,2009,11,1.0,3.0,1.0,0.0,0,0.0,0,0,0,0,0,1,225.0,0.0,523,1,0
430000.0,497,2007,5,2.0,6.0,1.0,1.0,264,4.0,0,0,0,1,0,1,1969.0,2.0,75,1,1
184000.0,498,2008,6,1.0,3.0,1.0,1.0,0,0.0,0,0,0,0,0,1,697.0,1.0,100,1,0
130000.0,499,2009,6,1.0,5.0,1.0,0.0,64,0.0,0,0,1,0,0,1,414.0,3.0,0,0,1
120000.0,500,2007,6,2.0,4.0,1.0,0.0,12,0.0,0,0,0,0,0,1,522.0,3.0,285,1,0
113000.0,501,2007,5,1.0,4.0,1.0,0.0,144,0.0,0,1,1,0,0,1,316.0,1.0,28,0,0
226700.0,502,2008,2,1.0,6.0,1.0,0.0,0,0.0,0,1,0,0,0,1,466.0,2.0,108,1,0
140000.0,503,2007,4,1.0,5.0,1.0,1.0,0,0.0,0,0,0,0,1,0,420.0,1.0,0,1,1
289000.0,504,2010,3,2.0,5.0,1.0,1.0,0,3.0,0,0,0,2,0,1,254.0,3.0,54,1,0
147000.0,505,2009,6,1.0,5.0,1.0,0.0,260,2.0,0,1,0,1,0,1,103.0,1.0,0,1,0
124500.0,506,2009,7,1.0,1.0,1.0,0.0,0,0.0,0,0,1,0,0,1,960.0,1.0,0,0,1
215000.0,507,2006,9,2.0,6.0,1.0,0.0,182,3.0,0,1,1,1,0,1,397.0,2.0,81,0,0
208300.0,508,2009,9,2.0,6.0,1.0,0.0,0,0.0,0,0,0,0,0,1,1191.0,3.0,102,1,0
161000.0,509,2008,10,1.0,3.0,1.0,0.0,0,4.0,0,0,0,1,0,1,548.0,1.0,0,1,0
124500.0,510,2009,7,1.0,5.0,1.0,1.0,224,0.0,0,0,1,0,1,0,50.0,2.0,88,0,0
164900.0,511,2009,6,1.0,4.0,1.0,1.0,324,3.0,0,0,0,2,0,1,178.0,1.0,42,0,1
202665.0,512,2006,3,2.0,1.0,1.0,0.0,132,4.0,0,0,0,1,0,1,1368.0,2.0,35,0,0
129900.0,513,2006,7,1.0,4.0,1.0,1.0,0,0.0,0,0,0,0,1,0,169.0,1.0,0,1,0
134000.0,514,2007,6,1.0,5.0,1.0,0.0,120,0.0,0,1,0,0,1,0,748.0,1.0,0,1,0
96500.0,515,2007,6,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,0,1,768.0,1.0,0,1,0
402861.0,516,2009,9,1.0,6.0,1.0,1.0,156,4.0,0,1,1,1,0,1,570.0,3.0,54,0,1
158000.0,517,2009,8,2.0,1.0,1.0,0.0,0,3.0,0,1,1,1,1,0,689.0,2.0,104,0,0
265000.0,518,2009,7,2.0,1.0,1.0,0.0,220,3.0,0,1,1,1,0,1,1264.0,2.0,0,0,0
211000.0,519,2007,5,2.0,6.0,2.0,1.0,0,0.0,1,1,0,0,0,0,88.0,2.0,36,1,0
234000.0,520,2009,6,1.0,1.0,1.0,0.0,0,4.0,0,1,0,2,0,1,1276.0,1.0,0,1,0
106250.0,521,2008,8,1.0,0.0,0.0,0.0,220,0.0,0,0,0,0,0,1,0.0,0.0,114,1,0
150000.0,522,2007,5,2.0,3.0,1.0,0.0,0,4.0,0,1,0,2,1,0,467.0,1.0,40,1,0
159000.0,523,2006,10,1.0,5.0,1.0,0.0,0,4.0,0,0,0,2,1,0,605.0,1.0,24,1,0
184750.0,524,2007,10,2.0,6.0,4.0,1.0,208,4.0,0,1,0,1,0,1,878.0,3.0,406,0,1
315750.0,525,2007,8,2.0,6.0,1.0,1.0,239,3.0,0,1,1,1,0,1,660.0,3.0,60,0,0
176000.0,526,2006,4,1.0,1.0,1.0,0.0,38,3.0,0,0,0,1,0,1,1257.0,1.0,144,1,0
132000.0,527,2007,6,1.0,3.0,1.0,0.0,261,0.0,0,0,0,0,0,1,551.0,1.0,0,1,1
446261.0,528,2008,11,2.0,6.0,3.0,1.0,126,4.0,0,1,0,1,0,1,122.0,3.0,66,0,1
86000.0,529,2007,7,2.0,5.0,2.0,1.0,0,0.0,0,0,0,0,0,1,180.0,0.0,0,1,0
200624.0,530,2007,3,2.0,3.0,1.0,1.0,0,3.0,0,0,0,2,0,0,816.0,2.0,0,1,1
175000.0,531,2008,8,1.0,6.0,3.0,1.0,224,2.0,0,0,1,1,0,1,678.0,2.0,0,0,0
128000.0,532,2008,6,2.0,1.0,2.0,0.0,0,0.0,0,0,0,0,0,0,611.0,3.0,0,1,0
107500.0,533,2010,4,1.0,0.0,0.0,0.0,0,1.0,0,0,0,1,0,1,0.0,1.0,0,1,0
39300.0,534,2007,1,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1,0.0,0.0,0,1,0
178000.0,535,2006,10,2.0,1.0,3.0,0.0,100,4.0,0,1,0,1,0,1,707.0,3.0,35,1,0
107500.0,536,2008,1,1.0,6.0,4.0,1.0,85,0.0,0,0,0,0,0,1,148.0,0.0,0,1,0
188000.0,537,2008,7,2.0,1.0,3.0,0.0,120,0.0,1,1,0,0,0,0,880.0,3.0,155,1,0
111250.0,538,2008,4,2.0,4.0,1.0,0.0,216,0.0,0,0,0,0,0,0,264.0,1.0,0,1,1
158000.0,539,2006,7,2.0,4.0,1.0,0.0,466,2.0,0,1,1,1,0,1,378.0,1.0,0,0,1
272000.0,540,2010,5,1.0,6.0,3.0,1.0,180,3.0,1,0,1,1,0,1,223.0,2.0,0,0,0
315000.0,541,2009,3,1.0,6.0,3.0,1.0,270,4.0,0,0,1,1,0,1,578.0,3.0,68,0,1
248000.0,542,2007,6,1.0,1.0,1.0,0.0,0,3.0,0,1,1,1,0,0,969.0,3.0,56,0,0
213250.0,543,2009,6,1.0,2.0,1.0,1.0,78,3.0,0,0,0,1,0,1,379.0,3.0,73,1,1
133000.0,544,2007,6,1.0,6.0,3.0,1.0,120,0.0,0,0,1,0,0,1,0.0,3.0,40,0,0
179665.0,545,2006,9,2.0,6.0,3.0,1.0,100,4.0,0,1,0,1,0,1,100.0,2.0,24,1,0
229000.0,546,2006,2,2.0,6.0,1.0,0.0,0,0.0,0,1,1,0,1,0,0.0,1.0,0,0,0
210000.0,547,2007,5,2.0,3.0,1.0,0.0,0,4.0,0,1,0,1,0,1,765.0,1.0,38,1,0
129500.0,548,2007,4,1.0,5.0,3.0,1.0,104,0.0,0,0,0,0,0,1,149.0,1.0,0,1,0
125000.0,549,2008,6,2.0,2.0,1.0,1.0,140,0.0,0,0,0,0,0,1,0.0,2.0,50,1,0
263000.0,550,2009,11,1.0,1.0,1.0,0.0,182,4.0,0,1,0,1,0,1,912.0,3.0,182,1,0
140000.0,551,2008,10,1.0,5.0,1.0,0.0,0,0.0,0,0,0,0,0,1,510.0,2.0,55,1,0
112500.0,552,2008,6,1.0,3.0,1.0,0.0,0,0.0,0,0,0,0,0,1,620.0,3.0,0,1,1
255500.0,553,2009,7,2.0,1.0,3.0,0.0,169,4.0,0,0,0,1,0,1,1709.0,2.0,39,0,0
108000.0,554,2009,5,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1,0.0,3.0,96,1,0
284000.0,555,2008,8,1.0,6.0,1.0,1.0,320,4.0,0,1,1,1,0,1,132.0,2.0,62,0,0
113000.0,556,2006,8,1.0,1.0,1.0,0.0,0,4.0,0,0,0,1,0,1,993.0,1.0,0,1,0
141000.0,557,2006,5,2.0,3.0,1.0,1.0,268,3.0,0,0,0,1,0,1,197.0,3.0,0,1,0
108000.0,558,2006,9,1.0,3.0,1.0,0.0,0,0.0,0,1,0,0,0,1,0.0,1.0,47,1,0
175000.0,559,2008,8,3.0,6.0,4.0,0.0,264,3.0,0,1,0,1,0,0,125.0,1.0,22,1,0
234000.0,560,2006,10,1.0,1.0,4.0,0.0,143,3.0,0,0,1,1,0,1,1374.0,3.0,20,0,0
121500.0,561,2010,5,2.0,5.0,1.0,1.0,0,4.0,0,1,1,1,0,1,90.0,1.0,0,0,1
170000.0,562,2006,4,1.0,5.0,3.0,1.0,240,3.0,0,0,0,1,0,1,195.0,2.0,38,1,0
108000.0,563,2008,7,1.0,4.0,1.0,1.0,144,4.0,0,0,0,1,0,1,706.0,0.0,0,1,0
185000.0,564,2008,7,1.0,1.0,2.0,0.0,72,4.0,0,0,0,1,0,1,1163.0,3.0,36,1,0
268000.0,565,2006,7,2.0,6.0,1.0,1.0,0,3.0,0,1,0,1,0,0,367.0,2.0,40,1,0
128000.0,566,2010,5,1.0,1.0,1.0,1.0,0,0.0,0,1,0,0,1,0,806.0,1.0,66,1,0
325000.0,567,2008,6,2.0,1.0,1.0,0.0,144,4.0,0,1,1,1,0,1,1122.0,3.0,39,0,1
214000.0,568,2010,3,2.0,6.0,1.0,0.0,0,0.0,0,0,1,0,0,1,1515.0,2.0,0,0,0
316600.0,569,2009,9,2.0,6.0,4.0,1.0,349,4.0,0,1,0,1,0,1,55.0,3.0,40,1,0
135960.0,570,2006,12,2.0,6.0,4.0,1.0,42,3.0,0,0,0,2,1,0,0.0,1.0,0,1,0
142600.0,571,2008,11,2.0,2.0,1.0,0.0,0,0.0,0,0,1,0,0,1,1497.0,1.0,0,0,0
120000.0,572,2006,10,1.0,4.0,1.0,1.0,168,0.0,0,0,1,0,0,1,450.0,1.0,0,0,0
224500.0,573,2009,7,2.0,1.0,3.0,0.0,208,0.0,0,1,0,0,1,0,846.0,2.0,114,1,0
170000.0,574,2007,12,2.0,1.0,1.0,0.0,100,3.0,0,1,0,1,0,1,384.0,2.0,0,1,0
139000.0,575,2007,12,1.0,5.0,3.0,0.0,35,0.0,0,0,1,0,0,0,23.0,1.0,0,0,0
118500.0,576,2008,10,1.0,3.0,1.0,0.0,158,0.0,0,0,0,0,0,1,390.0,1.0,0,1,0
145000.0,577,2009,8,1.0,1.0,1.0,0.0,0,4.0,0,0,0,1,0,1,861.0,1.0,50,1,0
164500.0,578,2006,5,2.0,2.0,3.0,1.0,160,2.0,0,0,1,2,0,1,285.0,2.0,68,0,0
146000.0,579,2008,2,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,1,0,689.0,1.0,102,1,0
131500.0,580,2008,11,1.0,1.0,1.0,0.0,0,0.0,0,0,1,0,0,1,1050.0,1.0,0,0,0
181900.0,581,2007,6,2.0,4.0,1.0,0.0,216,4.0,0,0,1,2,0,0,331.0,1.0,110,0,0
253293.0,582,2009,8,1.0,1.0,1.0,0.0,0,4.0,0,1,1,1,0,1,2042.0,2.0,90,0,1
118500.0,583,2007,5,1.0,6.0,3.0,1.0,0,0.0,0,0,1,0,0,1,0.0,0.0,32,0,0
325000.0,584,2008,7,1.0,1.0,1.0,0.0,105,4.0,0,1,0,1,0,1,1237.0,1.0,502,1,0
133000.0,585,2009,7,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,0,1,884.0,1.0,0,1,0
369900.0,586,2006,3,1.0,6.0,4.0,1.0,326,4.0,0,0,1,2,0,1,408.0,2.0,66,0,1
130000.0,587,2008,5,1.0,3.0,2.0,1.0,0,0.0,0,0,0,0,0,1,0.0,3.0,0,1,0
137000.0,588,2009,7,2.0,5.0,3.0,1.0,0,0.0,0,0,0,0,0,1,168.0,1.0,0,1,1
143000.0,589,2009,6,2.0,6.0,4.0,2.0,0,4.0,0,0,0,2,0,1,113.0,1.0,48,1,0
79500.0,590,2008,8,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,0,1,742.0,1.0,0,1,0
185900.0,591,2008,9,1.0,6.0,1.0,0.0,0,0.0,1,1,0,0,0,1,280.0,2.0,45,1,0
451950.0,592,2009,6,2.0,6.0,4.0,1.0,382,4.0,0,1,0,1,1,0,384.0,2.0,274,0,0
138000.0,593,2008,6,1.0,6.0,1.0,1.0,0,0.0,0,0,0,0,0,1,0.0,3.0,0,1,0
140000.0,594,2009,5,1.0,6.0,3.0,1.0,140,0.0,1,0,1,0,0,1,163.0,3.0,0,0,0
110000.0,595,2008,4,2.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,1,924.0,1.0,0,1,1
319000.0,596,2006,8,2.0,6.0,4.0,1.0,180,3.0,0,0,1,1,0,1,392.0,3.0,75,0,0
114504.0,597,2006,10,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,0,1,684.0,1.0,158,1,0
194201.0,598,2007,2,1.0,1.0,3.0,0.0,120,4.0,0,2,1,1,0,1,1258.0,3.0,16,0,0
217500.0,599,2006,3,1.0,5.0,2.0,1.0,0,3.0,0,0,1,1,0,1,0.0,3.0,0,0,0
151000.0,600,2008,7,1.0,2.0,1.0,1.0,161,3.0,0,1,0,1,0,1,23.0,3.0,0,1,0
275000.0,601,2006,6,1.0,6.0,3.0,1.0,179,4.0,0,1,1,1,0,1,512.0,3.0,60,0,0
141000.0,602,2007,12,1.0,1.0,1.0,0.0,0,4.0,0,1,0,1,0,1,780.0,1.0,162,1,0
220000.0,603,2006,2,2.0,6.0,2.0,1.0,120,3.0,0,1,0,1,0,1,119.0,3.0,150,1,0
151000.0,604,2010,6,1.0,1.0,1.0,0.0,0,0.0,0,1,0,0,0,1,600.0,2.0,172,1,0
221000.0,605,2008,9,2.0,6.0,2.0,1.0,192,3.0,1,0,1,1,0,1,572.0,2.0,36,0,0
205000.0,606,2009,10,1.0,4.0,1.0,0.0,0,2.0,0,1,1,3,0,1,314.0,1.0,42,0,0
152000.0,607,2009,11,3.0,6.0,1.0,1.0,168,0.0,1,0,0,0,1,0,308.0,1.0,0,1,0
225000.0,608,2006,8,1.0,6.0,1.0,1.0,103,0.0,0,0,0,0,0,1,293.0,1.0,0,1,0
359100.0,609,2007,9,1.0,4.0,2.0,0.0,0,4.0,0,1,0,2,0,1,537.0,1.0,0,1,0
118500.0,610,2007,4,1.0,3.0,2.0,1.0,64,0.0,0,0,0,0,0,1,126.0,1.0,0,0,0
313000.0,611,2009,5,1.0,6.0,2.0,1.0,253,5.0,1,1,1,2,0,1,536.0,3.0,142,0,1
148000.0,612,2007,7,2.0,5.0,3.0,0.0,0,3.0,0,0,1,1,0,0,427.0,1.0,0,0,0
261500.0,613,2009,11,1.0,6.0,3.0,1.0,160,3.0,1,1,1,1,0,1,309.0,2.0,122,0,0
147000.0,614,2007,12,1.0,5.0,1.0,0.0,0,0.0,0,0,0,0,0,1,914.0,0.0,30,1,0
75500.0,615,2010,5,1.0,2.0,3.0,1.0,96,0.0,0,0,0,0,0,1,0.0,0.0,24,1,0
137500.0,616,2010,5,1.0,6.0,4.0,1.0,120,0.0,0,0,1,0,0,1,173.0,2.0,0,0,0
183200.0,617,2006,6,2.0,6.0,1.0,1.0,100,4.0,0,1,0,1,0,1,326.0,3.0,75,1,0
105500.0,618,2008,6,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,1,0,832.0,1.0,0,1,0
314813.0,619,2007,7,1.0,6.0,3.0,0.0,0,4.0,0,0,1,1,0,1,1774.0,1.0,108,0,1
305000.0,620,2008,8,1.0,6.0,4.0,1.0,168,4.0,0,1,0,2,0,1,611.0,3.0,0,0,1
67000.0,621,2008,9,1.0,4.0,1.0,1.0,0,0.0,0,0,0,0,0,1,823.0,0.0,0,1,0
240000.0,622,2008,6,1.0,5.0,1.0,0.0,38,3.0,0,1,0,1,0,1,384.0,2.0,243,1,0
135000.0,623,2009,7,1.0,4.0,1.0,0.0,192,0.0,0,0,1,0,0,1,420.0,1.0,0,0,0
168500.0,624,2007,6,1.0,6.0,1.0,0.0,0,3.0,0,1,1,1,0,1,336.0,1.0,32,0,0
165150.0,625,2006,11,1.0,3.0,1.0,1.0,148,3.0,0,2,0,1,0,1,485.0,2.0,0,1,0
160000.0,626,2010,2,2.0,1.0,1.0,0.0,0,0.0,0,1,1,0,1,0,1116.0,1.0,0,0,1
139900.0,627,2007,8,2.0,1.0,1.0,0.0,0,3.0,0,0,0,1,0,1,978.0,2.0,0,1,1
153000.0,628,2010,3,1.0,4.0,3.0,1.0,0,4.0,0,0,1,2,0,1,350.0,2.0,0,0,0
135000.0,629,2007,9,2.0,3.0,3.0,0.0,335,3.0,0,2,1,2,0,1,390.0,1.0,0,0,0
168500.0,630,2008,6,1.0,6.0,4.0,1.0,176,0.0,0,1,1,0,1,0,288.0,2.0,0,0,0
124000.0,631,2006,6,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,1,0,636.0,1.0,0,1,0
209500.0,632,2007,8,1.0,6.0,2.0,0.0,156,4.0,0,0,0,1,0,1,1530.0,2.0,73,0,0
82500.0,633,2009,4,1.0,5.0,1.0,0.0,192,3.0,0,0,1,1,0,1,564.0,3.0,0,0,1
139400.0,634,2007,7,1.0,4.0,1.0,0.0,390,0.0,0,0,0,0,1,0,108.0,1.0,0,1,0
144000.0,635,2010,6,1.0,6.0,1.0,2.0,264,0.0,0,0,0,0,0,1,0.0,1.0,56,1,0
200000.0,636,2007,3,1.0,2.0,1.0,0.0,0,0.0,0,0,0,0,0,1,1184.0,0.0,110,1,1
60000.0,637,2009,1,1.0,1.0,1.0,0.0,0,1.0,0,0,0,1,0,1,264.0,0.0,0,1,0
93000.0,638,2009,11,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,0,1,811.0,1.0,0,1,0
85000.0,639,2008,5,1.0,1.0,1.0,0.0,328,0.0,0,0,0,0,0,1,796.0,0.0,0,1,0
264561.0,640,2006,10,1.0,6.0,3.0,1.0,312,4.0,0,0,0,1,0,1,366.0,3.0,0,1,1
274000.0,641,2008,4,2.0,6.0,4.0,0.0,185,4.0,0,1,1,1,0,1,300.0,2.0,140,0,1
226000.0,642,2007,5,1.0,6.0,1.0,1.0,0,3.0,0,1,0,1,0,1,319.0,3.0,235,1,0
345000.0,643,2009,7,1.0,6.0,4.0,1.0,269,3.0,0,1,0,3,0,1,542.0,3.0,111,1,0
152000.0,644,2007,4,1.0,3.0,1.0,0.0,208,0.0,0,1,1,0,0,1,0.0,3.0,0,0,0
370878.0,645,2009,10,1.0,6.0,2.0,1.0,195,4.0,0,1,0,1,0,1,645.0,3.0,130,0,0
143250.0,646,2007,3,2.0,5.0,1.0,1.0,0,0.0,0,1,0,0,1,0,664.0,1.0,312,1,1
98300.0,647,2008,7,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1,0.0,1.0,27,1,1
155000.0,648,2008,6,2.0,3.0,2.0,0.0,0,4.0,0,0,0,2,0,1,594.0,2.0,0,0,1
155000.0,649,2010,6,1.0,1.0,1.0,0.0,0,3.0,0,1,1,1,0,1,756.0,1.0,124,0,0
84500.0,650,2007,12,1.0,4.0,3.0,1.0,0,0.0,0,0,0,0,0,1,0.0,0.0,0,1,0
205950.0,651,2008,5,1.0,1.0,1.0,0.0,0,0.0,0,1,0,0,0,1,813.0,2.0,0,1,0
108000.0,652,2009,10,1.0,1.0,2.0,1.0,120,4.0,0,0,0,1,0,1,755.0,1.0,0,1,0
191000.0,653,2009,7,1.0,1.0,1.0,0.0,0,3.0,1,1,0,1,0,1,880.0,2.0,120,1,0
135000.0,654,2008,6,1.0,1.0,1.0,0.0,57,0.0,0,0,0,0,0,1,756.0,1.0,0,1,0
350000.0,655,2008,8,2.0,6.0,4.0,1.0,236,3.0,0,1,1,1,0,1,413.0,3.0,46,0,1
88000.0,656,2010,3,1.0,1.0,1.0,0.0,0,0.0,0,1,1,0,0,1,525.0,1.0,0,0,0
145500.0,657,2008,8,2.0,5.0,1.0,1.0,0,0.0,0,1,1,0,0,1,247.0,2.0,0,0,0
149000.0,658,2008,2,1.0,1.0,1.0,0.0,0,4.0,0,1,0,1,0,1,776.0,2.0,0,1,0
97500.0,659,2010,1,1.0,1.0,1.0,0.0,192,4.0,0,0,0,1,0,1,912.0,1.0,0,1,0
167000.0,660,2009,3,1.0,4.0,1.0,1.0,0,0.0,0,0,0,0,1,0,849.0,3.0,0,1,1
197900.0,661,2007,11,1.0,1.0,1.0,0.0,0,3.0,0,1,1,1,0,0,793.0,2.0,113,0,0
402000.0,662,2009,7,3.0,6.0,1.0,1.0,517,3.0,0,1,1,1,0,0,88.0,2.0,76,0,1
110000.0,663,2009,7,1.0,1.0,1.0,1.0,0,3.0,0,0,1,2,1,0,1392.0,2.0,0,0,1
137500.0,664,2008,4,1.0,4.0,3.0,1.0,0,0.0,0,0,0,0,0,1,38.0,2.0,0,1,0
423000.0,665,2006,1,3.0,6.0,2.0,1.0,192,5.0,0,1,0,1,0,0,356.0,3.0,267,1,0
230500.0,666,2006,11,2.0,1.0,1.0,0.0,188,3.0,0,1,1,1,1,0,1406.0,2.0,124,0,0
129000.0,667,2007,8,2.0,2.0,1.0,0.0,0,1.0,0,1,0,1,0,1,111.0,1.0,265,0,0
193500.0,668,2008,10,1.0,6.0,1.0,1.0,224,2.0,0,0,1,1,0,1,270.0,2.0,42,0,0
168000.0,669,2006,11,1.0,3.0,1.0,1.0,304,3.0,0,1,0,1,1,0,200.0,1.0,0,1,0
137500.0,670,2006,7,1.0,1.0,1.0,0.0,0,4.0,0,0,0,1,0,1,700.0,1.0,0,1,0
173500.0,671,2009,2,1.0,6.0,1.0,1.0,100,0.0,1,1,0,0,0,0,545.0,3.0,35,1,0
103600.0,672,2009,7,1.0,4.0,1.0,1.0,147,0.0,0,0,0,0,0,1,121.0,1.0,0,1,0
165000.0,673,2006,6,2.0,5.0,1.0,1.0,198,3.0,0,1,0,1,0,1,441.0,2.0,42,1,0
257500.0,674,2007,6,1.0,6.0,1.0,1.0,0,3.0,0,0,1,2,0,1,291.0,3.0,87,0,1
140000.0,675,2008,7,1.0,3.0,1.0,1.0,426,4.0,0,0,0,1,0,1,244.0,2.0,0,1,0
148500.0,676,2009,4,1.0,5.0,1.0,0.0,28,3.0,0,1,0,1,0,1,544.0,1.0,0,1,0
87000.0,677,2006,5,1.0,1.0,1.0,1.0,0,0.0,0,0,0,0,0,1,1095.0,1.0,0,1,0
109500.0,678,2009,5,1.0,1.0,1.0,0.0,316,0.0,0,0,0,0,0,1,768.0,1.0,0,1,0
372500.0,679,2009,7,2.0,1.0,2.0,0.0,322,4.0,0,1,0,1,0,1,2046.0,3.0,82,0,1
128500.0,680,2007,10,2.0,3.0,1.0,1.0,0,0.0,0,0,1,0,0,1,161.0,1.0,0,0,1
143000.0,681,2010,5,1.0,4.0,1.0,0.0,80,3.0,0,0,0,1,0,1,261.0,2.0,0,1,0
159434.0,682,2009,7,3.0,3.0,1.0,0.0,0,0.0,0,0,0,0,0,1,611.0,1.0,0,1,0
173000.0,683,2008,11,1.0,6.0,2.0,1.0,307,4.0,0,0,0,1,0,1,288.0,1.0,0,1,0
285000.0,684,2007,7,2.0,6.0,3.0,1.0,257,3.0,1,0,0,1,1,0,567.0,3.0,45,0,1
221000.0,685,2010,6,3.0,1.0,1.0,0.0,0,0.0,0,1,1,0,0,0,1195.0,3.0,81,0,0
