SalePrice,SaleType_Con,Condition2_RRAn,Heating_Floor,Exterior2nd_Other,SaleCondition_Alloca,LotArea,Neighborhood_Veenker,OverallQual,Neighborhood_NoRidge,Neighborhood_NridgHt,Heating_Grav,SaleCondition_Partial,SaleType_New,ExterQual,GarageCars,Exterior2nd_CmentBd,KitchenQual,BsmtQual,Condition2_PosN,GrLivArea
120000.0,0,0,0,0,0,7535,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,912
113000.0,0,0,0,0,0,1890,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1218
226700.0,0,0,0,0,0,9803,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1768
140000.0,0,0,0,0,0,9170,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1214
289000.0,0,0,0,0,0,15602,0,7,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1801
147000.0,0,0,0,0,0,2308,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1322
124500.0,0,0,0,0,0,7596,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1960
215000.0,0,0,0,0,0,9554,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1911
208300.0,0,0,0,0,0,7862,0,6,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1218
161000.0,0,0,0,0,0,9600,0,7,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,1378
124500.0,0,0,0,0,0,9600,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1041
164900.0,0,0,0,0,0,14559,0,5,0,0,0,0,0,4.0,1.0,0,3.0,3.0,0,1363
202665.0,0,0,0,0,0,6792,0,7,0,1,0,1,1,4.0,2.0,0,4.0,4.0,0,1368
129900.0,0,0,0,0,0,9100,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,864
134000.0,0,0,0,0,0,9187,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1080
96500.0,0,0,0,0,0,10594,0,5,0,0,1,0,0,3.0,1.0,0,3.0,3.0,0,789
402861.0,0,0,0,0,0,12220,0,10,0,1,0,1,1,5.0,3.0,1,5.0,5.0,0,2020
158000.0,0,0,0,0,0,10448,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,2119
265000.0,0,0,0,0,0,10208,0,7,1,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2344
211000.0,0,0,0,0,0,9531,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1796
234000.0,0,0,0,0,0,10918,0,7,0,0,0,0,0,4.0,1.0,0,4.0,4.0,0,2080
106250.0,0,0,0,0,0,10800,0,4,0,0,0,0,0,3.0,0.0,0,3.0,0.0,0,1294
150000.0,0,0,0,0,0,11988,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1244
159000.0,0,0,0,0,0,5000,0,6,0,0,0,0,0,3.0,2.0,1,3.0,3.0,0,1664
184750.0,0,0,0,0,0,40094,0,10,0,0,0,1,1,5.0,3.0,1,5.0,5.0,1,4676
315750.0,0,0,0,0,0,11787,0,7,1,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2398
176000.0,0,0,0,0,0,7500,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1266
132000.0,0,0,0,0,0,13300,0,5,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,928
446261.0,0,0,0,0,0,14948,0,9,0,1,0,1,1,5.0,3.0,0,5.0,5.0,0,2713
86000.0,0,0,0,0,0,9098,0,4,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,605
200624.0,0,0,0,0,1,32668,0,6,0,0,0,0,0,4.0,2.0,0,3.0,3.0,0,2515
175000.0,0,0,0,0,0,10200,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1509
128000.0,0,0,0,0,0,6155,0,6,0,0,0,0,0,3.0,2.0,0,3.0,2.0,0,1362
107500.0,0,0,0,0,0,7200,0,5,0,0,0,0,0,3.0,1.0,0,3.0,0.0,0,827
39300.0,0,0,0,0,0,5000,0,1,0,0,0,0,0,2.0,0.0,0,2.0,0.0,0,334
178000.0,0,0,0,0,0,9056,0,8,0,0,0,0,0,4.0,2.0,0,4.0,5.0,0,1414
107500.0,0,0,0,0,0,7000,0,5,0,0,0,0,0,3.0,0.0,0,3.0,4.0,0,1347
188000.0,0,0,0,0,0,8924,0,7,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1724
111250.0,0,0,0,0,0,12735,0,4,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,864
158000.0,0,0,0,0,0,11553,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1159
272000.0,0,0,0,0,0,11423,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1601
315000.0,0,0,0,0,0,14601,0,9,0,0,0,0,0,5.0,3.0,0,5.0,5.0,0,1838
248000.0,0,0,0,0,0,11000,0,8,1,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2285
213250.0,0,0,0,0,0,10140,0,7,0,0,0,0,0,4.0,2.0,0,4.0,5.0,0,1680
133000.0,0,0,0,0,0,4058,0,7,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,767
179665.0,0,0,0,0,0,17104,0,7,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1496
229000.0,0,0,0,0,0,13837,0,7,0,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2183
210000.0,0,0,0,0,0,8737,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1635
129500.0,0,0,0,0,0,7244,0,5,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,768
125000.0,0,0,0,0,0,8235,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,825
263000.0,0,0,0,0,0,9375,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2094
140000.0,0,0,0,0,0,4043,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1069
112500.0,0,0,0,0,0,6000,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,928
255500.0,0,0,0,0,0,11146,0,8,0,1,0,0,0,4.0,3.0,0,4.0,5.0,0,1717
108000.0,0,0,0,0,0,8777,0,4,0,0,0,0,0,3.0,2.0,0,4.0,0.0,0,1126
284000.0,0,0,0,0,0,10625,0,7,0,1,0,0,0,4.0,3.0,0,4.0,4.0,0,2046
113000.0,0,0,0,0,0,6380,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1048
141000.0,0,0,0,0,0,14850,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1092
108000.0,0,0,0,0,0,11040,0,4,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1336
175000.0,0,0,0,0,0,21872,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1446
234000.0,0,0,0,0,0,3196,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1557
121500.0,0,0,0,0,0,11341,0,5,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1392
170000.0,0,0,0,0,0,10010,0,5,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1389
108000.0,0,0,0,0,0,13907,0,5,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,996
185000.0,0,0,0,0,0,21780,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1674
268000.0,0,0,0,0,0,13346,0,7,1,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2295
128000.0,0,0,0,0,0,6858,0,6,0,0,0,0,0,3.0,1.0,0,2.0,4.0,0,1647
325000.0,0,0,0,0,0,11198,0,9,0,0,0,0,0,4.0,3.0,0,5.0,4.0,0,2504
214000.0,0,0,0,0,0,10171,0,7,0,1,0,0,0,4.0,2.0,0,4.0,4.0,0,1535
316600.0,0,0,0,0,0,12327,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2132
135960.0,0,0,0,0,0,7032,0,5,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,943
142600.0,0,0,0,0,0,13101,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1728
120000.0,0,0,0,0,0,7332,0,6,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,864
224500.0,0,0,0,0,0,13159,0,7,0,0,0,1,1,3.0,2.0,0,4.0,5.0,0,1692
170000.0,0,0,0,0,0,9967,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1430
139000.0,0,0,0,0,0,10500,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1109
118500.0,0,0,0,0,0,8480,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1216
145000.0,0,0,0,0,0,6292,0,7,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1477
164500.0,0,0,0,0,0,11777,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1320
146000.0,0,0,0,0,0,3604,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1392
131500.0,0,0,0,0,0,12150,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1795
181900.0,0,0,0,0,0,14585,0,6,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,1429
253293.0,0,0,0,0,0,12704,0,8,0,1,0,1,1,5.0,3.0,0,5.0,5.0,0,2042
118500.0,0,0,0,0,0,11841,0,6,0,0,0,0,0,3.0,0.0,0,3.0,4.0,0,816
325000.0,0,0,0,0,0,13500,0,10,0,0,0,0,0,5.0,2.0,0,4.0,3.0,0,2775
133000.0,0,0,0,0,0,6120,0,4,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1573
369900.0,0,0,0,0,0,11443,0,8,0,0,0,1,1,4.0,3.0,0,4.0,5.0,0,2028
130000.0,0,0,0,0,0,10267,0,6,0,0,0,0,0,3.0,1.0,0,2.0,3.0,0,838
137000.0,0,0,0,0,0,8740,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,860
143000.0,0,0,0,0,0,25095,0,5,0,0,0,1,0,3.0,1.0,0,5.0,3.0,0,1473
79500.0,0,0,0,0,0,9100,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,935
185900.0,0,0,0,0,0,8320,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1582
451950.0,0,0,0,0,0,13478,0,10,0,1,0,0,0,5.0,3.0,1,5.0,5.0,0,2296
138000.0,0,0,0,0,0,6600,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,816
140000.0,0,0,0,0,0,4435,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,848
110000.0,0,0,0,0,0,7990,0,5,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,924
319000.0,0,0,0,1,0,11302,0,8,0,0,0,1,1,4.0,3.0,0,4.0,4.0,0,1826
114504.0,0,0,0,0,0,3600,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1368
194201.0,0,0,0,0,0,3922,0,7,0,0,0,1,1,4.0,3.0,0,4.0,5.0,0,1402
217500.0,0,0,0,0,0,12984,0,5,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1647
151000.0,0,0,0,0,0,1950,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1556
275000.0,0,0,0,0,0,10927,0,8,0,1,0,0,0,4.0,2.0,0,5.0,4.0,0,1904
141000.0,0,0,0,0,0,9000,0,6,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1375
220000.0,0,0,0,0,0,10041,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1915
151000.0,0,0,0,0,0,3182,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1200
221000.0,0,0,0,0,0,12803,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1494
205000.0,0,0,0,0,0,13600,0,7,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1986
152000.0,0,0,0,0,0,12464,0,5,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1040
225000.0,0,0,0,0,0,7800,0,5,0,0,0,0,0,3.0,1.0,0,5.0,3.0,0,2008
359100.0,0,0,0,0,1,12168,0,8,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,3194
118500.0,0,0,0,0,0,7943,0,4,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1029
313000.0,0,0,0,0,0,11050,0,9,0,0,0,0,0,4.0,3.0,0,5.0,5.0,0,2153
148000.0,0,0,0,0,0,10395,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1032
261500.0,0,0,0,0,0,11885,0,8,0,0,0,0,0,4.0,2.0,0,5.0,4.0,0,1872
147000.0,0,0,0,0,0,8402,0,5,0,0,0,1,1,3.0,0.0,0,3.0,4.0,0,1120
75500.0,0,0,0,0,0,1491,0,4,0,0,0,0,0,3.0,0.0,1,3.0,4.0,0,630
137500.0,0,0,0,0,0,8800,0,6,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,1054
183200.0,0,0,0,0,0,7861,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1509
105500.0,0,0,0,0,0,7227,0,6,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,832
314813.0,0,0,0,0,0,11694,0,9,0,1,0,1,1,5.0,3.0,1,4.0,5.0,0,1828
305000.0,0,0,0,0,0,12244,0,8,0,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2262
67000.0,0,0,0,0,0,8248,0,3,0,0,0,0,0,3.0,0.0,0,3.0,3.0,0,864
240000.0,0,0,0,0,0,10800,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,2614
135000.0,0,0,0,0,0,7064,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,980
168500.0,0,0,0,0,0,2117,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1512
165150.0,0,0,0,0,0,10400,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1790
160000.0,0,0,0,0,0,10000,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1116
139900.0,0,0,0,0,0,12342,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1422
153000.0,0,0,0,0,0,9600,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1520
135000.0,0,0,0,0,0,11606,0,5,0,0,0,0,0,3.0,2.0,0,2.0,4.0,0,2080
168500.0,0,0,0,0,0,9020,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1350
124000.0,0,0,0,0,0,9000,0,5,0,0,0,0,0,3.0,1.0,0,5.0,2.0,0,1750
209500.0,0,0,0,0,0,4590,0,8,0,1,0,0,0,4.0,2.0,0,4.0,4.0,0,1554
82500.0,0,0,0,0,0,11900,0,7,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1411
139400.0,0,0,0,0,0,9250,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1056
144000.0,0,0,0,0,0,6979,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1056
200000.0,0,0,0,0,0,10896,0,6,0,0,0,0,0,2.0,0.0,0,2.0,3.0,0,3395
60000.0,0,0,0,0,0,6120,0,2,0,0,1,0,0,2.0,0.0,0,2.0,3.0,0,800
93000.0,0,0,0,0,0,6000,0,5,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,1387
85000.0,0,0,0,0,0,8777,0,5,0,0,0,0,0,3.0,0.0,0,3.0,2.0,0,796
264561.0,0,0,0,0,0,3982,0,8,0,0,0,1,1,4.0,3.0,0,5.0,4.0,0,1567
274000.0,0,0,0,0,0,12677,0,8,0,1,0,0,0,5.0,2.0,0,5.0,5.0,0,1518
226000.0,0,0,0,0,0,7050,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1929
345000.0,0,0,0,0,0,13860,0,8,0,0,0,0,0,4.0,2.0,0,5.0,4.0,0,2704
152000.0,0,0,0,0,0,10793,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1620
370878.0,0,0,0,0,0,9187,0,9,0,0,0,1,1,5.0,3.0,1,5.0,5.0,0,1766
143250.0,0,0,0,0,0,10530,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,981
98300.0,0,0,0,0,0,7200,0,5,0,0,0,0,0,3.0,2.0,0,3.0,0.0,0,1048
155000.0,0,0,0,0,0,10452,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1094
155000.0,0,0,0,0,0,7700,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1839
84500.0,0,0,0,0,0,1936,0,4,0,0,0,0,0,3.0,0.0,1,3.0,4.0,0,630
205950.0,0,0,0,0,0,8125,0,7,0,0,0,0,0,4.0,2.0,1,4.0,4.0,0,1665
108000.0,0,0,0,0,0,9084,0,4,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1510
191000.0,0,0,0,0,0,8750,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1716
135000.0,0,0,0,0,0,10320,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1469
350000.0,0,0,0,0,0,10437,0,8,1,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2113
88000.0,0,0,0,0,0,1680,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1092
145500.0,0,0,0,0,0,10007,0,5,0,0,0,0,0,4.0,1.0,0,4.0,3.0,0,1053
149000.0,0,0,0,0,0,7200,0,7,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,1502
97500.0,0,0,0,0,0,17503,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1458
167000.0,0,0,0,0,0,9937,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1486
197900.0,0,0,0,0,0,12384,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1935
402000.0,0,0,0,0,0,46589,0,8,1,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2448
110000.0,0,0,0,0,0,13560,0,6,0,0,0,0,0,3.0,2.0,0,3.0,2.0,0,1392
137500.0,0,0,0,0,0,10012,0,4,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1181
423000.0,0,0,0,0,0,20896,0,8,0,0,0,1,1,4.0,3.0,0,5.0,5.0,0,2097
230500.0,0,0,0,0,0,11194,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1936
129000.0,0,0,0,0,0,18450,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,2380
193500.0,0,0,0,0,0,8125,0,6,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1679
168000.0,0,0,0,0,0,14175,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1437
137500.0,0,0,0,0,0,11600,0,4,0,0,0,0,0,3.0,1.0,0,2.0,2.0,0,1180
173500.0,0,0,0,0,0,8633,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1476
103600.0,0,0,0,0,0,6629,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1369
165000.0,0,0,0,0,0,11250,1,6,0,0,0,0,0,4.0,2.0,0,3.0,4.0,0,1208
257500.0,0,0,0,0,0,14442,0,6,0,0,0,0,0,3.0,2.0,1,4.0,3.0,0,1839
140000.0,0,0,0,0,0,9200,0,6,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1136
148500.0,0,0,0,0,0,2289,0,6,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1441
87000.0,0,0,0,0,0,9600,0,4,0,0,0,0,0,3.0,3.0,0,3.0,3.0,0,1774
109500.0,0,0,0,0,0,9022,0,5,0,0,0,0,0,4.0,1.0,0,4.0,3.0,0,792
372500.0,0,0,0,0,0,11844,0,8,0,0,0,1,1,4.0,3.0,0,4.0,5.0,0,2046
128500.0,0,0,0,0,0,9945,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,988
143000.0,0,0,0,0,0,8012,0,6,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,923
159434.0,0,0,0,0,0,4500,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1520
173000.0,0,0,0,0,0,2887,0,6,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1291
285000.0,0,0,0,0,0,11248,0,9,0,0,0,0,0,4.0,3.0,0,4.0,4.0,0,1668
221000.0,0,0,0,0,0,16770,0,7,1,0,0,0,0,4.0,2.0,0,3.0,4.0,0,1839
207500.0,0,0,0,0,0,5062,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2090
227875.0,0,0,0,0,0,10207,0,7,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1761
148800.0,0,0,0,0,0,5105,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1102
392000.0,0,0,0,0,0,8089,0,8,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1419
194700.0,0,0,0,0,0,7577,0,6,0,1,0,0,0,4.0,2.0,0,4.0,4.0,0,1362
141000.0,0,0,0,0,0,4426,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,848
755000.0,0,0,0,0,0,21535,0,10,1,0,0,0,0,5.0,3.0,0,5.0,5.0,0,4316
335000.0,0,0,0,0,0,26178,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2519
108480.0,0,0,0,0,0,5400,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1073
141500.0,0,0,0,0,0,6120,0,5,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1539
176000.0,0,0,0,0,0,13811,0,6,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1137
89000.0,0,0,0,0,0,6000,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,616
123500.0,0,0,0,0,0,6420,0,5,0,0,0,0,0,3.0,1.0,0,3.0,5.0,0,1148
138500.0,0,0,0,0,0,8450,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,894
196000.0,0,0,0,0,0,4282,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1391
312500.0,0,0,0,0,0,14331,0,8,0,0,0,0,0,4.0,3.0,0,4.0,5.0,0,1800
140000.0,0,0,0,0,0,9600,0,7,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1164
361919.0,0,0,0,0,0,12438,0,8,0,0,0,1,1,5.0,3.0,0,5.0,5.0,0,2576
140000.0,0,0,0,0,0,7630,0,5,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1812
213000.0,0,0,0,0,0,8400,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1484
55000.0,0,0,0,0,0,5600,0,4,0,0,0,0,0,2.0,0.0,0,2.0,0.0,0,1092
302000.0,0,0,0,0,0,115149,0,7,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1824
254000.0,0,0,0,0,0,6240,0,8,0,1,0,0,0,4.0,2.0,0,4.0,4.0,0,1324
179540.0,0,0,0,0,0,9018,0,7,0,0,0,1,1,4.0,2.0,0,4.0,4.0,0,1456
109900.0,0,0,0,0,0,7162,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,904
52000.0,0,0,0,0,0,4130,0,3,0,0,0,0,0,4.0,0.0,0,3.0,3.0,0,729
102776.0,0,0,0,0,0,8712,0,4,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1178
189000.0,0,0,0,0,0,4671,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1228
129000.0,0,0,0,0,0,9873,0,4,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,960
130500.0,0,0,0,0,0,13517,0,6,0,0,0,0,0,4.0,2.0,0,4.0,3.0,0,1479
165000.0,0,0,0,0,0,10140,0,6,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1350
159500.0,0,0,0,0,0,10800,0,7,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,2554
157000.0,0,0,0,0,0,10000,0,5,0,0,0,0,0,3.0,2.0,0,4.0,4.0,0,1178
341000.0,0,0,0,0,0,10542,0,7,1,0,0,0,0,4.0,3.0,0,4.0,4.0,0,2418
128500.0,0,0,0,0,0,9920,0,5,0,0,0,0,0,3.0,1.0,0,3.0,4.0,0,971
275000.0,0,0,0,0,0,6563,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1742
143000.0,0,0,0,0,0,4426,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,848
124500.0,0,0,0,0,0,8120,0,4,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,864
135000.0,0,0,0,0,0,8172,0,4,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1470
320000.0,0,0,0,0,0,13286,0,9,0,0,0,0,0,5.0,3.0,1,5.0,5.0,0,1698
120500.0,0,0,0,0,0,6960,0,4,0,0,0,0,0,3.0,2.0,0,4.0,3.0,0,864
222000.0,0,0,0,0,0,21695,0,6,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1680
194500.0,0,0,0,0,0,7314,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1232
110000.0,0,0,0,0,0,11475,0,5,0,0,0,0,0,3.0,3.0,0,3.0,3.0,0,1776
103000.0,0,0,0,0,0,6240,0,4,0,0,0,0,0,3.0,2.0,0,3.0,3.0,0,1208
236500.0,0,0,0,0,0,5389,0,8,0,0,0,0,0,4.0,2.0,1,4.0,4.0,0,1616
187500.0,0,0,0,0,0,9590,0,7,0,0,0,0,0,4.0,2.0,0,4.0,5.0,0,1146
222500.0,0,0,0,0,0,11404,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2031
131400.0,0,0,0,0,0,10000,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,1144
108000.0,0,0,0,0,0,8978,0,5,0,0,0,0,0,3.0,1.0,0,3.0,3.0,0,948
163000.0,0,0,0,0,0,10800,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1768
93500.0,0,0,0,0,0,8544,0,3,0,0,0,0,0,3.0,2.0,0,3.0,0.0,0,1040
239900.0,0,0,0,0,0,10463,0,8,0,0,0,0,0,4.0,3.0,0,4.0,4.0,0,1801
179000.0,0,0,0,0,1,10800,0,5,0,0,0,0,0,3.0,0.0,0,3.0,4.0,0,1200
190000.0,0,0,0,0,0,9313,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1728
132000.0,0,0,0,0,0,9600,0,5,0,0,0,0,0,3.0,2.0,0,3.0,2.0,0,1432
142000.0,0,0,0,0,0,6768,0,6,0,0,0,0,0,3.0,1.0,0,4.0,3.0,0,912
179000.0,0,0,0,0,0,8450,0,7,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1349
175000.0,0,0,0,0,0,12886,0,5,0,0,0,0,0,3.0,2.0,0,3.0,4.0,0,1464
180000.0,0,0,0,0,0,5395,0,8,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1337
299800.0,0,0,0,0,0,8963,0,8,0,0,0,0,0,5.0,2.0,0,4.0,3.0,0,2715
236000.0,0,0,0,0,0,8795,0,7,0,0,0,0,0,4.0,2.0,0,4.0,4.0,0,2256
265979.0,0,0,0,0,0,11700,0,7,0,0,0,0,0,4.0,4.0,0,4.0,3.0,0,2640
260400.0,0,0,0,0,0,10593,0,7,1,0,0,0,0,4.0,2.0,0,4.0,4.0,0,1720
98000.0,0,0,0,0,0,8405,0,4,0,0,0,0,0,3.0,1.0,0,3.0,0.0,0,1529
